bmb_indiv_junction_id	pid	event_id	stated_sex
4973	19183	4239	unstated
4974	19184	4240	unstated
4975	19185	4240	unstated
4976	19186	4241	unstated
4977	19187	4241	unstated
4978	19188	4242	unstated
4979	19189	4242	unstated
4980	19190	4243	unstated
4981	19191	4243	unstated
4982	19192	4244	unstated
4983	19193	4244	unstated
4984	19194	4245	unstated
4985	19195	4245	unstated
4986	19196	4246	unstated
4987	19197	4246	unstated
4988	19198	4247	unstated
4989	19199	4247	unstated
4990	19200	4248	unstated
4991	19201	4248	unstated
4992	19202	4249	unstated
4993	19203	4249	unstated
4994	19204	4250	unstated
4995	19205	4250	unstated
4996	19206	4251	unstated
4997	19207	4252	unstated
4998	19208	4251	unstated
4999	19209	4252	unstated
5000	19210	4253	unstated
5001	19211	4253	unstated
5002	19212	4254	unstated
5003	19213	4254	unstated
5004	19214	4255	unstated
5005	19215	4255	unstated
5006	19216	4256	unstated
5007	19217	4256	unstated
5008	19218	4257	unstated
5009	19219	4257	unstated
5010	19220	4258	unstated
5011	19221	4258	unstated
5012	19222	4259	unstated
5013	19223	4259	unstated
5014	19224	4260	unstated
5015	19225	4260	unstated
5016	19226	4261	unstated
5017	19227	4261	unstated
5018	19228	4262	unstated
5019	19229	4262	unstated
5020	19230	4263	unstated
5021	19231	4263	unstated
5022	19232	4264	unstated
5023	19233	4264	unstated
5024	19234	4265	unstated
5025	19235	4265	unstated
5026	19236	4266	unstated
5027	19237	4266	unstated
5028	19238	4267	unstated
5029	19239	4267	unstated
5030	19240	4268	unstated
5031	19241	4268	unstated
5032	19242	4269	unstated
5033	19243	4269	unstated
5034	19244	4270	unstated
5035	19245	4270	unstated
5036	19246	4271	unstated
5037	19247	4271	unstated
5038	19248	4272	unstated
5039	19249	4272	unstated
5040	19250	4273	unstated
5041	19251	4273	unstated
5042	19252	4274	unstated
5043	19253	4274	unstated
5044	19254	4275	unstated
5045	19255	4275	unstated
5046	19256	4276	unstated
5047	19257	4276	unstated
5048	19258	4277	Major
5049	19259	4277	unstated
5050	19260	4278	unstated
5051	19261	4278	unstated
5052	19262	4279	unstated
5053	19263	4279	unstated
5054	19264	4280	unstated
5055	19265	4280	unstated
5056	19266	4281	unstated
5057	19267	4281	unstated
5058	19268	4282	unstated
5059	19269	4282	unstated
5060	19270	4283	unstated
5061	19271	4283	unstated
5062	19272	4284	unstated
5063	19273	4284	unstated
5064	19274	4285	unstated
5065	19275	4285	unstated
5066	19276	4286	unstated
5067	19277	4286	unstated
5068	19278	4287	unstated
5069	19279	4287	unstated
5070	19280	4288	unstated
5071	19281	4288	unstated
5072	19282	4289	unstated
5073	19283	4289	unstated
5074	19284	4290	unstated
5075	19285	4290	unstated
5076	19286	4291	unstated
5077	19287	4291	unstated
5078	19288	4292	unstated
5079	19289	4292	unstated
5080	19290	4293	unstated
5081	19291	4293	unstated
5082	19292	4294	unstated
5083	19293	4294	unstated
5084	19294	4295	unstated
5085	19295	4295	unstated
5086	19296	4296	unstated
5087	19297	4296	unstated
5088	19298	4297	unstated
5089	19299	4297	unstated
5090	19300	4298	unstated
5091	19301	4298	unstated
5092	19302	4299	unstated
5093	19303	4299	unstated
5094	19304	4300	unstated
5095	19305	4300	unstated
5096	19306	4301	unstated
5097	19307	4301	unstated
5098	19308	4302	unstated
5099	19309	4302	unstated
5100	19310	4303	unstated
5101	19311	4303	unstated
5102	19312	4304	unstated
5103	19313	4304	unstated
5104	19314	4305	unstated
5105	19315	4305	unstated
5106	19316	4306	unstated
5107	19317	4306	unstated
5108	19318	4307	unstated
5109	19319	4307	unstated
5110	19320	4308	unstated
5111	19321	4308	unstated
5112	19322	4309	unstated
5113	19323	4309	unstated
5114	19324	4310	unstated
5115	19325	4310	unstated
5116	19326	4311	unstated
5117	19327	4311	unstated
5118	19328	4312	unstated
5119	19329	4312	unstated
5120	19330	4313	unstated
5121	19331	4313	unstated
5122	19332	4314	unstated
5123	19333	4314	unstated
5124	19334	4315	unstated
5125	19335	4315	unstated
5126	19336	4316	unstated
5127	19337	4316	unstated
5128	19338	4317	unstated
5129	19339	4317	unstated
5130	19340	4318	unstated
5131	19341	4318	unstated
5132	19342	4319	unstated
5133	19343	4319	unstated
5134	19344	4320	unstated
5135	19345	4320	unstated
5136	19346	4321	unstated
5137	19347	4322	daughter
5138	19348	4323	daughter
5139	19349	4324	son
5140	19350	4325	son
5141	19351	4326	daughter
5142	19352	4327	son
5143	19353	4328	unstated
5144	19354	4329	daughter
5145	19355	4330	daughter
5146	19356	4331	son
5147	19357	4332	daughter
5148	19358	4333	daughter
5149	19359	4334	daughter
5150	19360	4335	son
5151	19361	4336	daughter
5152	19362	4337	son
5153	19363	4338	unstated
5154	19364	4339	unstated
5155	19365	4340	unstated
5156	19366	4341	son
5157	19367	4342	son
5158	19368	4343	daughter
5159	19369	4344	daughter
5160	19370	4345	daughter
5161	19371	4346	daughter
5162	19372	4347	daughter
5163	19373	4348	son
5164	19374	4349	son
5165	19375	4350	daughter
5166	19376	4350	daughter
5167	19377	4350	daughter
5168	19378	4351	unstated
5169	19379	4352	son
5170	19380	4353	daughter
5171	19381	4354	son
5172	19382	4355	daughter
5173	19383	4356	son
5174	19384	4357	son
5175	19385	4358	daughter
5176	19386	4359	son
5177	19387	4360	son
5178	19388	4361	daughter
5179	19389	4362	daughter
5180	19390	4363	daughter
5181	19391	4364	daughter
5182	19392	4365	daughter
5183	19393	4366	daughter
5184	19394	4367	son
5185	19395	4368	son
5186	19396	4369	daughter
5187	19397	4370	unstated
5188	19398	4371	son
5189	19399	4372	daughter
5190	19400	4373	son
5191	19401	4374	son
5192	19402	4375	daughter
5193	19403	4376	daughter
5194	19404	4377	son
5195	19405	4378	daughter
5196	19406	4379	son
5197	19407	4379	daughter
5198	19408	4380	son
5199	19409	4381	daughter
5200	19410	4382	son
5201	19411	4383	son
5202	19412	4384	son
5203	19413	4385	son
5204	19414	4386	son
5205	19415	4387	daughter
5206	19416	4388	daughter
5207	19417	4389	son
5208	19418	4390	son
5209	19419	4391	daughter
5210	19420	4392	son
5211	19421	4393	son
5212	19422	4394	son
5213	19423	4395	daughter
5214	19424	4396	son
5215	19425	4397	son
5216	19426	4398	daughter
5217	19427	4399	son
5218	19428	4400	son
5219	19429	4401	daughter
5220	19430	4402	daughter
5221	19431	4403	son
5222	19432	4404	daughter
5223	19433	4405	son
5224	19434	4406	son
5225	19435	4407	son
5226	19436	4408	son
5227	19437	4409	son
5228	19438	4410	son
5229	19439	4411	son
5230	19440	4412	son
5231	19441	4413	daughter
5232	19442	4413	daughter
5233	19443	4414	son
5234	19444	4415	daughter
5235	19445	4416	daughter
5236	19446	4417	daughter
5237	19447	4418	son
5238	19448	4419	son
5239	19449	4420	son
5240	19450	4421	son
5241	19451	4422	son
5242	19452	4423	daughter
5243	19453	4424	son
5244	19454	4425	daughter
5245	19455	4426	daughter
5246	19456	4427	son
5247	19457	4428	daughter
5248	19458	4429	daughter
5249	19459	4430	daughter
5250	19460	4431	daughter
5251	19461	4432	son
5252	19462	4433	daughter
5253	19463	4434	daughter
5254	19464	4435	son
5255	19465	4436	daughter
5256	19466	4437	son
5257	19467	4438	unstated
5258	19468	4439	unstated
5259	19469	4440	unstated
5260	19470	4441	unstated
5261	19471	4442	unstated
5262	19472	4443	unstated
5263	19473	4444	unstated
5264	19474	4445	unstated
5265	19475	4446	unstated
5266	19476	4447	unstated
5267	19477	4448	unstated
5268	19478	4449	unstated
5269	19479	4450	unstated
5270	19480	4451	unstated
5271	19481	4452	unstated
5272	19482	4453	unstated
5273	19483	4454	unstated
5274	19484	4455	unstated
5275	19485	4456	unstated
5276	19486	4457	unstated
5277	19487	4458	unstated
5278	19488	4459	unstated
5279	19489	4459	unstated
5280	19490	4460	unstated
5281	19491	4461	unstated
5282	19492	4462	unstated
5283	19493	4463	unstated
5284	19494	4464	unstated
5285	19495	4465	unstated
5286	19496	4466	unstated
5287	19497	4467	unstated
5288	19498	4468	unstated
5289	19499	4469	unstated
5290	19500	4470	unstated
5291	19501	4471	unstated
5292	19502	4472	unstated
5293	19503	4473	unstated
5294	19504	4474	unstated
5295	19505	4475	unstated
5296	19506	4476	unstated
5297	19507	4477	unstated
5298	19508	4478	unstated
5299	19509	4479	unstated
5300	19510	4480	unstated
5301	19511	4481	unstated
5302	19512	4482	unstated
5303	19513	4483	unstated
5304	19514	4484	unstated
5305	19515	4485	unstated
5306	19516	4486	unstated
5307	19517	4487	unstated
5308	19518	4488	unstated
5309	19519	4489	unstated
5310	19520	4490	unstated
5311	19521	4491	unstated
5312	19522	4492	unstated
5313	19523	4493	unstated
5314	19524	4494	unstated
5315	19525	4495	unstated
5316	19526	4496	unstated
5317	19527	4497	unstated
5318	19528	4498	unstated
5319	19529	4499	unstated
5320	19530	4500	unstated
5321	19531	4501	unstated
5322	19532	4502	unstated
5323	19533	4503	unstated
5324	19534	4504	unstated
5325	19535	4505	unstated
5326	19536	4506	unstated
5327	19537	4507	unstated
5328	19538	4508	unstated
5329	19539	4509	unstated
5330	19540	4510	unstated
5331	19541	4511	unstated
5332	19542	4512	unstated
5333	19543	4513	unstated
5334	19544	4514	unstated
5335	19545	4515	unstated
5336	19546	4516	unstated
5337	19547	4517	unstated
5338	19548	4518	unstated
5339	19549	4519	unstated
5340	19550	4520	unstated
5341	19551	4521	unstated
5342	19552	4522	unstated
5343	19553	4523	unstated
5344	19554	4524	unstated
5345	19555	4525	unstated
5346	19556	4526	unstated
5347	19557	4527	unstated
5348	19558	4528	unstated
5349	19559	4529	unstated
5350	19560	4530	unstated
5351	19561	4531	unstated
5352	19562	4532	unstated
5353	19563	4533	unstated
5354	19564	4534	unstated
5355	19565	4535	unstated
5356	19566	4536	unstated
5357	19567	4537	unstated
5358	19568	4538	unstated
5359	19569	4539	unstated
5360	19570	4540	unstated
5361	19571	4541	unstated
5362	19572	4542	unstated
5363	19573	4543	unstated
5364	19574	4544	unstated
5365	19575	4545	unstated
5366	19576	4546	unstated
5367	19577	4547	unstated
5368	19578	4548	unstated
5369	19579	4549	unstated
5370	19580	4550	daughter
5371	19581	4551	unstated
5372	19582	4552	unstated
5373	19583	4553	unstated
5374	19584	4554	unstated
5375	19585	4555	unstated
5376	19586	4556	unstated
5377	19587	4557	unstated
5378	19588	4558	unstated
5379	19589	4559	unstated
5380	19590	4560	unstated
5381	19591	4561	unstated
5382	19592	4562	unstated
5383	19593	4563	unstated
5384	19594	4564	unstated
5385	19595	4565	unstated
5386	19596	4566	unstated
5387	19597	4567	unstated
5388	19598	4568	unstated
5389	19599	4569	unstated
5390	19600	4570	unstated
5391	19601	4571	unstated
5392	19602	4572	unstated
5393	19603	4573	unstated
5394	19604	4574	unstated
5395	19605	4575	unstated
5396	19606	4576	unstated
5397	19607	4577	unstated
5398	19608	4578	unstated
5399	19609	4579	unstated
5400	19610	4580	unstated
5401	19611	4581	unstated
5402	19612	4582	unstated
5403	19613	4583	unstated
5404	19614	4584	unstated
5405	19615	4585	unstated
5406	19616	4586	unstated
5407	19617	4587	unstated
5408	19618	4588	unstated
5409	19619	4589	unstated
5410	19620	4590	unstated
5411	19621	4591	unstated
5412	19622	4592	unstated
5413	19623	4593	unstated
5414	19624	4594	unstated
5415	19625	4595	unstated
5416	19626	4596	unstated
5417	19627	4597	unstated
5418	19628	4598	unstated
5419	19629	4599	unstated
5420	19630	4600	unstated
5421	19631	4601	unstated
5422	19632	4602	unstated
5423	19633	4603	unstated
5424	19634	4604	unstated
5425	19635	4605	unstated
5426	19636	4606	unstated
5427	19637	4607	unstated
5428	19638	4608	unstated
5429	19639	4609	unstated
5430	19640	4610	unstated
5431	19641	4611	unstated
5432	19642	4612	unstated
5433	19643	4613	unstated
5434	19644	4614	unstated
5435	19645	4615	unstated
5436	19646	4616	unstated
5437	19647	4617	unstated
5438	19648	4618	unstated
5439	19649	4619	unstated
5440	19650	4620	unstated
5441	19651	4621	unstated
5442	19652	4622	unstated
5443	19653	4623	unstated
5444	19654	4624	son
5445	19655	4625	unstated
5446	19656	4626	unstated
5447	19657	4627	unstated
5448	19658	4628	unstated
5449	19659	4629	unstated
5450	19660	4630	unstated
5451	19661	4631	unstated
5452	19662	4632	unstated
5453	19663	4633	unstated
5454	19664	4634	unstated
5455	19665	4635	unstated
5456	19666	4636	unstated
5457	19667	4637	unstated
5458	19668	4638	unstated
5459	19669	4639	unstated
5460	19670	4640	unstated
5461	19671	4641	unstated
5462	19672	4642	unstated
5463	19673	4644	unstated
5464	19674	4645	unstated
5465	19675	4646	unstated
5466	19676	4647	unstated
5467	19677	4648	unstated
5468	19678	4649	unstated
5469	19679	4650	unstated
5470	19680	4651	unstated
5471	19681	4652	unstated
5472	19682	4653	unstated
5473	19683	4654	unstated
5474	19684	4655	unstated
5475	19685	4656	daughter
5476	19686	4657	son
5477	19687	4658	son
5478	19688	4659	daughter
5479	19689	4660	son
5480	19690	4661	daughter
5481	19691	4662	son
5482	19692	4663	son
5483	19693	4664	son
5484	19694	4665	daughter
5485	19695	4666	daughter
5486	19696	4667	daughter
5487	19697	4668	son
5488	19698	4669	unstated
5489	19699	4670	daughter
5490	19700	4671	daughter
5491	19701	4672	son
5492	19702	4673	son
5493	19703	4674	son
5494	19704	4675	son
5495	19705	4676	daughter
5496	19706	4677	son
5497	19707	4678	daughter
5498	19708	4679	son
5499	19709	4680	son
5500	19710	4681	daughter
5501	19711	4682	son
5502	19712	4683	son
5503	19713	4684	daughter
5504	19714	4685	daughter
5505	19715	4686	daughter
5506	19716	4687	daughter
5507	19717	4688	son
5508	19718	4689	daughter
5509	19719	4690	daughter
5510	19720	4691	son
5511	19721	4692	son
5512	19722	4693	daughter
5513	19723	4694	unstated
5514	19724	4695	daughter
5515	19725	4696	daughter
5516	19726	4697	daughter
5517	19727	4698	son
5518	19728	4699	son
5519	19729	4700	daughter
5520	19730	4701	son
5521	19731	4702	son
5522	19732	4703	daughter
5523	19733	4704	son
5524	19734	4705	son
5525	19735	4706	daughter
5526	19736	4707	daughter
5527	19737	4708	son
5528	19738	4709	daughter
5529	19739	4710	son
5530	19740	4711	daughter
5531	19741	4712	daughter
5532	19742	4713	son
5533	19743	4714	daughter
5534	19744	4715	daughter
5535	19745	4716	son
5536	19746	4717	daughter
5537	19747	4718	daughter
5538	19748	4719	daughter
5539	19749	4720	son
5540	19750	4721	daughter
5541	19751	4722	daughter
5542	19752	4723	daughter
5543	19753	4724	son
5544	19754	4725	son
5545	19755	4726	son
5546	19756	4727	daughter
5547	19757	4728	daughter
5548	19758	4729	son
5549	19759	4730	daughter
5550	19760	4731	daughter
5551	19761	4732	daughter
5552	19762	4734	daughter
5553	19763	4735	son
5554	19764	4736	son
5555	19765	4737	son
5556	19766	4738	daughter
5557	19767	4739	daughter
5558	19768	4740	daughter
5559	19769	4741	son
5560	19770	4742	daughter
5561	19771	4743	unstated
5562	19772	4744	son
5563	19773	4745	daughter
5564	19774	4746	daughter
5565	19775	4747	unstated
5566	19776	4747	unstated
5567	19777	4748	daughter
5568	19778	4749	daughter
5569	19779	4750	daughter
5570	19780	4751	son
5571	19781	4752	daughter
5572	19782	4753	daughter
5573	19783	4754	daughter
5574	19784	4755	son
5575	19785	4756	daughter
5576	19786	4757	son
5577	19787	4758	daughter
5578	19788	4759	daughter
5579	19789	4760	son
5580	19790	4761	daughter
5581	19791	4762	son
5582	19792	4763	son
5583	19793	4764	daughter
5584	19794	4765	son
5585	19795	4766	daughter
5586	19796	4767	daughter
5587	19797	4768	son
5588	19798	4769	son
5589	19799	4770	daughter
5590	19800	4771	son
5591	19801	4772	son
5592	19802	4773	daughter
5593	19803	4774	son
5594	19804	4775	son
5595	19805	4776	daughter
5596	19806	4777	daughter
5597	19807	4778	daughter
5598	19808	4779	son
5599	19809	4780	daughter
5600	19810	4781	son
5601	19811	4782	son
5602	19812	4783	son
5603	19813	4784	son
5604	19814	4785	daughter
5605	19815	4786	daughter
5606	19816	4787	son
5607	19817	4788	daughter
5608	19818	4789	son
5609	19819	4790	son
5610	19820	4791	daughter
5611	19821	4792	daughter
5612	19822	4793	son
5613	19823	4794	son
5614	19824	4795	son
5615	19825	4796	daughter
5616	19826	4797	daughter
5617	19827	4798	son
5618	19828	4799	unstated
5619	19829	4800	daughter
5620	19830	4801	daughter
5621	19831	4802	son
5622	19832	4803	son
5623	19833	4804	daughter
5624	19834	4805	daughter
5625	19835	4806	son
5626	19836	4807	daughter
5627	19837	4808	unstated
5628	19838	4809	daughter
5629	19839	4810	son
5630	19840	4811	daughter
5631	19841	4812	son
5632	19842	4813	son
5633	19843	4814	son
5634	19844	4815	son
5635	19845	4816	son
5636	19846	4817	son
5637	19847	4818	son
5638	19848	4819	son
5639	19849	4820	daughter
5640	19850	4821	son
5641	19851	4822	daughter
5642	19852	4823	son
5643	19853	4824	daughter
5644	19854	4825	daughter
5645	19855	4826	son
5646	19856	4827	son
5647	19857	4828	daughter
5648	19858	4829	son
5649	19859	4830	son
5650	19860	4831	daughter
5651	19861	4832	son
5652	19862	4833	son
5653	19863	4834	daughter
5654	19864	4835	son
5655	19865	4836	son
5656	19866	4837	daughter
5657	19867	4838	son
5658	19868	4839	daughter
5659	19869	4840	son
5660	19870	4841	daughter
5661	19871	4842	daughter
5662	19872	4843	daughter
5663	19873	4844	son
5664	19874	4845	daughter
5665	19875	4846	daughter
5666	19876	4847	son
5667	19877	4848	daughter
5668	19878	4849	son
5669	19879	4850	daughter
5670	19880	4851	son
5671	19881	4852	daughter
5672	19882	4853	son
5673	19883	4854	daughter
5674	19884	4855	daughter
5675	19885	4856	son
5676	19886	4857	daughter
5677	19887	4858	son
5678	19888	4859	son
5679	19889	4860	daughter
5680	19890	4861	daughter
5681	19891	4862	daughter
5682	19892	4863	daughter
5683	19893	4864	daughter
5684	19894	4865	daughter
5685	19895	4866	daughter
5686	19896	4867	son
5687	19897	4868	son
5688	19898	4869	son
5689	19899	4870	son
5690	19900	4871	son
5691	19901	4872	son
5692	19902	4873	daughter
5693	19903	4874	daughter
5694	19904	4875	daughter
5695	19905	4876	son
5696	19906	4877	daughter
5697	19907	4878	son
5698	19908	4879	son
5699	19909	4880	son
5700	19910	4881	daughter
5701	19911	4882	daughter
5702	19912	4883	daughter
5703	19913	4884	daughter
5704	19914	4885	son
5705	19915	4886	son
5706	19916	4887	son
5707	19917	4888	unstated
5708	19918	4889	son
5709	19919	4890	son
5710	19920	4891	daughter
5711	19921	4892	son
5712	19922	4893	daughter
5713	19923	4894	daughter
5714	19924	4895	daughter
5715	19925	4896	son
5716	19926	4897	son
5717	19927	4898	daughter
5718	19928	4899	son
5719	19929	4900	son
5720	19930	4901	daughter
5721	19931	4902	daughter
5722	19932	4903	son
5723	19933	4904	son
5724	19934	4905	son
5725	19935	4906	daughter
5726	19936	4907	daughter
5727	19937	4908	daughter
5728	19938	4909	daughter
5729	19939	4910	son
5730	19940	4911	daughter
5731	19941	4912	daughter
5732	19942	4913	daughter
5733	19943	4914	daughter
5734	19944	4915	son
5735	19945	4916	daughter
5736	19946	4917	daughter
5737	19947	4918	son
5738	19948	4919	son
5739	19949	4920	son
5740	19950	4921	son
5741	19951	4922	son
5742	19952	4923	daughter
