ind_age_mar_stat_id	pid	agemaritalstatus
6054	6723	isservant
6055	6724	isservant
6056	6739	isservant
6057	6740	isservant
6058	6741	isservant
6059	6748	isservant
6060	6752	isservant
6061	6755	isservant
6062	6761	isservant
6063	6768	isservant
6064	6775	isservant
6065	6779	isservant
6066	6784	isservant
6067	6787	isservant
6068	6794	isservant
6069	6795	isservant
6070	6796	isservant
6071	6799	isservant
6072	6800	isservant
6073	6808	isservant
6074	6809	isservant
6075	6818	isservant
6076	6829	isservant
6077	6830	isservant
6078	6831	isservant
6079	6832	isservant
6080	6833	isservant
6081	6839	isservant
6082	6840	isservant
6083	6841	isservant
6084	6846	isservant
6085	6847	isservant
6086	6855	isservant
6087	6859	isservant
6088	6860	isservant
6089	6861	isservant
6090	6868	isservant
6091	6876	isservant
6092	6877	isservant
6093	6878	isservant
6094	6886	isservant
6095	6887	isservant
6096	6893	isservant
6097	6894	isservant
6098	6897	isservant
6099	6898	isservant
6100	6899	isservant
6101	6902	isservant
6102	6909	isservant
6103	6910	isservant
6104	6911	isservant
6105	6916	isservant
6106	6924	isservant
6107	6932	isservant
6108	6933	isservant
6109	6936	isservant
6110	6939	isservant
6111	6940	isservant
6112	6949	isservant
6113	6950	isservant
6114	6957	isservant
6115	6958	isservant
6116	6959	isservant
6117	6960	isservant
6118	6962	isservant
6119	6964	isservant
6120	6970	isservant
6121	6971	isservant
6122	6974	isservant
6123	6975	isservant
6124	6984	isservant
6125	6985	isservant
6126	6986	isservant
6127	6990	isservant
6128	6999	isservant
6129	7003	isservant
6130	7010	isservant
6131	7014	isservant
6132	7018	isservant
6133	7026	isservant
6134	6481	journeyman
6135	6539	journeyman
6136	6569	journeyman
6137	6726	journeyman
6138	6817	journeyman
6139	6844	journeyman
6140	6865	journeyman
6141	6865	bachelor
6142	6890	bachelor
6143	6890	journeyman
6144	6946	journeyman
6145	6991	journeyman
6146	6998	journeyman
6147	6371	isapprentice
6148	6409	isapprentice
6149	6445	isapprentice
6150	6460	isapprentice
6151	6464	isapprentice
6152	6465	isapprentice
6153	6466	isapprentice
6154	6485	isapprentice
6155	6486	isapprentice
6156	6497	isapprentice
6157	6517	isapprentice
6158	6540	isapprentice
6159	6554	isapprentice
6160	6555	isapprentice
6161	6561	isapprentice
6162	6564	isapprentice
6163	6565	isapprentice
6164	6570	isapprentice
6165	6582	isapprentice
6166	6583	isapprentice
6167	6586	isapprentice
6168	6591	isapprentice
6169	6597	isapprentice
6170	6598	isapprentice
6171	6605	isapprentice
6172	6615	isapprentice
6173	6632	isapprentice
6174	6640	isapprentice
6175	6649	isapprentice
6176	6663	isapprentice
6177	6664	isapprentice
6178	6685	isapprentice
6179	6686	isapprentice
6180	6690	isapprentice
6181	6725	isapprentice
6182	6732	isapprentice
6183	6760	isapprentice
6184	6774	isapprentice
6185	6791	isapprentice
6186	6792	isapprentice
6187	6807	isapprentice
6188	6826	isapprentice
6189	6827	isapprentice
6190	6828	isapprentice
6191	6837	isapprentice
6192	6838	isapprentice
6193	6845	isapprentice
6194	6854	isapprentice
6195	6866	isapprentice
6196	6884	isapprentice
6197	6885	isapprentice
6198	6912	isapprentice
6199	6914	isapprentice
6200	6915	isapprentice
6201	6922	isapprentice
6202	6923	isapprentice
6203	6931	isapprentice
6204	6937	isapprentice
6205	6938	isapprentice
6206	6947	isapprentice
6207	6948	isapprentice
6208	6956	isapprentice
6209	6992	isapprentice
6210	6993	isapprentice
6211	7007	isapprentice
6212	7008	isapprentice
6213	7009	isapprentice
6214	7013	isapprentice
6215	7024	isapprentice
6216	7025	isapprentice
6217	6368	hasapprentice
6218	6406	hasapprentice
6219	6442	hasapprentice
6220	6456	hasapprentice
6221	6461	hasapprentice
6222	6483	hasapprentice
6223	6495	hasapprentice
6227	6558	hasapprentice
6228	6563	hasapprentice
6231	6587	hasapprentice
6232	6593	hasapprentice
6233	6603	hasapprentice
6234	6610	hasapprentice
6237	6646	hasapprentice
6238	6658	hasapprentice
6239	6682	hasapprentice
6240	6688	hasapprentice
6241	6717	hasapprentice
6242	6727	hasapprentice
6243	6756	hasapprentice
6244	6769	hasapprentice
6245	6788	hasapprentice
6246	6801	hasapprentice
6247	6820	hasapprentice
6248	6834	hasapprentice
6252	6882	hasapprentice
6253	6906	hasapprentice
6254	6918	hasapprentice
6255	6926	hasapprentice
6256	6934	hasapprentice
6261	7011	hasapprentice
6262	7021	hasapprentice
6263	6385	widower
6264	6408	widow
6265	6416	widow
6266	6447	widower
6267	6451	widower
6268	6454	widow
6269	6477	widow
6270	6479	widow
6271	6489	widow
6272	6491	widow
6273	6493	widow
6274	6503	widower
6275	6504	widow
6276	6507	widower
6277	6527	widow
6278	6536	widower
6279	6601	widow
6280	6608	widow
6281	6638	widow
6282	6639	widower
6283	6688	widower
6284	6751	widower
6285	6767	widow
6286	6850	widow
6287	6852	widow
6288	6853	widow
6289	6863	widower
6290	6879	widow
6291	6888	widower
6292	6913	widower
6293	6915	widow
6294	6961	widow
6295	6989	widow
6296	7016	widow
6297	6372	inmate
6298	6395	inmate
6299	6405	inmate
6300	6408	inmate
6301	6413	inmate
6302	6414	inmate
6303	6425	inmate
6304	6619	inmate
6305	6638	inmate
6306	6639	inmate
6307	6871	inmate
6308	6987	inmate
6309	6717	grandchildren
6310	6721	livinggrandparent
6311	6637	child
6312	6673	child
6313	6610	hasservant
6314	6633	hasapprentice
6315	6599	married
6316	6599	children
6317	5998	child
6318	5999	child
6319	6000	child
6320	6001	child
6321	6007	child
6322	6014	child
6323	6015	child
6324	6016	child
6325	6025	child
6326	6026	child
6327	6061	child
6328	6062	child
6329	6087	child
6330	6088	child
6331	6092	child
6332	6093	child
6333	6111	child
6334	6112	child
6335	6113	child
6336	6114	child
6337	6133	child
6338	6144	child
6339	6145	child
6340	6151	child
6341	6153	child
6342	6161	child
6343	6162	child
6344	6176	child
6345	6179	child
6346	6192	child
6347	6214	child
6348	6215	child
6349	6216	child
6350	6223	child
6351	6228	child
6352	6233	child
6353	6237	child
6354	6238	child
6355	6239	child
6356	6240	child
6357	6255	child
6358	6256	child
6359	6262	child
6360	6263	child
6361	6264	child
6362	6270	child
6363	6271	child
6364	6272	child
6365	6277	child
6366	6280	child
6367	6281	child
6368	6288	child
6369	6291	child
6370	6300	child
6371	6305	child
6372	6306	child
6373	6312	child
6374	6315	child
6375	6316	child
6376	6321	child
6377	6330	child
6378	6332	child
6379	6333	child
6380	6342	child
6381	6343	child
6382	6344	child
6383	7030	married
6384	7031	married
6385	7037	widow
6386	7038	isdead
6387	7059	widow
6388	7095	widow
6389	7120	widow
6390	7138	adult children
6391	7139	married
6392	7145	isdead
6393	7145	adult children
6394	7145	children
6395	7146	sibling
6396	7148	sibling
6397	7149	sibling
6398	7154	married
6399	7155	married
6400	7156	hasapprentice
6401	7157	isapprentice
6402	7158	isapprentice
6403	7159	hasapprentice
6404	7160	isapprentice
6405	7162	married
6406	7163	married
6407	7171	married
6408	7172	married
6409	7176	isdead
6410	7179	married
6411	7180	married
6412	7182	isdead
6413	7188	widow
6414	7189	hasapprentice
6415	7190	isapprentice
6416	7194	married
6417	7201	deadchild
6418	7202	childrenminor
6419	7203	childrenminor
6420	7204	deadchild
6421	7205	childrenminor
6422	7206	widow
6423	7207	deadchild
6424	7208	widower
6425	7209	deadchild
6426	7210	deadchild
6427	7211	bachelor
6428	7212	married
6429	7213	bachelor
6430	7214	bachelor
6431	7214	married
6432	7214	hasservant
6433	7215	bachelor
6434	7216	bachelor
6435	7217	bachelor
6436	7218	bachelor
6437	7218	married
6438	7219	bachelor
6439	7220	bachelor
6440	7221	bachelor
6441	7222	hasservant
6442	7226	widower
6443	7228	bachelor
6444	7229	bachelor
6445	7233	isdead
6446	7234	hasservant
6447	7235	isservant
6448	7235	isdead
6449	7236	deadchild
6450	7237	isdead
6451	7238	widow
6452	7239	isdead
6453	7240	deadchild
6454	7242	isdead
6455	7243	deadchild
6456	7244	isdead
6457	7234	deadchild
6458	7245	isdead
6459	7246	childrenminor
6460	7247	infant
6461	7234	childrenminor
6462	7248	infant
6463	7249	childrenminor
6464	7250	infant
6465	7251	childrenminor
6466	7252	infant
6467	7253	childrenminor
6468	7254	infant
6469	7255	childrenminor
6470	7256	infant
6471	7257	childrenminor
6472	7258	infant
6473	7259	married
6474	7257	married
6475	7260	married
6476	7261	bachelor
6477	7262	bachelor
6478	7260	bachelor
6479	7263	bachelor
6480	7264	bachelor
6481	7265	bachelor
6482	7259	bachelor
6483	7266	bachelor
6484	7267	bachelor
6485	7268	bachelor
6486	7269	bachelor
6487	7270	bachelor
6488	7271	bachelor
6489	7257	bachelor
6490	7272	bachelor
6491	7273	bachelor
6492	7274	widower
6493	7275	bachelor
6494	7276	bachelor
6495	7277	widower
6496	7279	bachelor
6497	7280	bachelor
6498	7281	bachelor
6499	7283	bachelor
6500	7287	infant
6501	7288	childrenminor
6502	7289	infant
6503	7290	childrenminor
6504	7291	infant
6505	7292	childrenminor
6506	7293	infant
6507	7294	childrenminor
6508	7295	infant
6509	7296	childrenminor
6510	7297	infant
6511	7298	childrenminor
6512	7299	infant
6513	7300	childrenminor
6514	7301	infant
6515	7302	childrenminor
6516	7303	infant
6517	7304	childrenminor
6518	7305	infant
6519	7306	childrenminor
6520	7307	infant
6521	7308	childrenminor
6522	7309	infant
6523	7310	childrenminor
6524	7311	infant
6525	7312	childrenminor
6526	7313	infant
6527	7314	infant
6528	7315	infant
6529	7316	childrenminor
6530	7317	infant
6531	7318	childrenminor
6532	7319	infant
6533	7320	childrenminor
6534	7321	infant
6535	7322	childrenminor
6536	7323	isdead
6537	7324	deadchild
6538	7325	isdead
6539	7326	isdead
6540	7327	deadchild
6541	7328	isdead
6542	7329	deadchild
6543	7330	isdead
6544	7331	deadchild
6545	7332	isdead
6546	7333	isdead
6547	7334	deadchild
6548	7335	isdead
6549	7335	married
6550	7336	widower
6551	7337	isdead
6552	7316	deadchild
6553	7338	isdead
6554	7339	deadchild
6555	7340	isdead
6556	7341	deadchild
6557	7342	isdead
6558	7343	isdead
6559	7320	deadchild
6560	7344	isdead
6561	7344	isservant
6562	7334	hasservant
6563	7345	isdead
6564	7346	deadchild
6565	7358	married
6566	7368	married
6567	7377	married
6568	7381	hasapprentice
6569	7381	married
6570	7382	married
6571	7383	married
6572	7383	hasservant
6573	7384	married
6574	7382	hasapprentice
6575	7384	hasservant
6576	7385	married
6577	7385	children
6578	7385	hasservant
6579	7386	married
6580	7386	children
6581	7386	hasservant
6588	7389	married
6589	7389	hasservant
6590	7390	married
6591	7390	hasservant
6592	7391	married
6593	7391	children
6594	7391	hasapprentice
6595	7392	married
6596	7392	children
6597	7392	hasapprentice
6599	7394	married
6600	7394	children
6601	7395	married
6602	7395	children
6609	7398	married
6610	7398	children
6611	7398	hasservant
6612	7399	married
6613	7399	children
6614	7399	hasservant
6617	7402	married
6618	7402	children
6619	7402	hasservant
6620	7403	married
6621	7403	children
6622	7403	hasservant
6632	7407	married
6633	7408	married
6634	7409	married
6635	7410	married
6636	7411	married
6637	7412	married
6638	7413	married
6639	7413	hasservant
6640	7414	married
6641	7414	hasservant
6642	7415	married
6643	7415	children
6644	7416	married
6645	7416	children
6646	7417	married
6647	7418	married
6648	7419	lodger
6649	7420	married
6650	7420	children
6651	7421	married
6652	7421	children
6653	7422	married
6654	7423	married
6655	7424	lodger
6656	7425	married
6657	7426	married
6658	7428	married
6659	7429	married
6660	7430	married
6661	7430	lodger
6662	7431	married
6663	7431	lodger
6664	7433	children
6665	7433	hasservant
6666	7434	lodger
6667	7435	hasapprentice
6668	7436	married
6669	7437	married
6670	7438	married
6671	7438	lodger
6672	7439	lodger
6673	7439	married
6674	7440	married
6675	7441	married
6676	7443	sibling
6677	7444	married
6678	7445	married
6679	7444	hasservant
6680	7444	children
6681	7445	hasservant
6682	7445	children
6683	7447	married
6684	7448	married
6685	7447	hasservant
6686	7448	hasservant
6687	7449	married
6688	7449	children
6689	7449	hasapprentice
6690	7449	hasservant
6691	7450	married
6692	7450	hasapprentice
6693	7450	hasservant
6694	7450	children
6695	7451	children
6696	7451	lodger
6697	7452	widow
6698	7453	widow
6699	7452	hasservant
6700	7454	married
6701	7454	hasapprentice
6702	7454	hasservant
6703	7455	married
6704	7455	hasapprentice
6705	7455	hasservant
6706	7457	senior
6707	7458	married
6708	7458	hasservant
6709	7459	married
6710	7459	hasservant
6711	7460	sibling
6712	7463	married
6713	7464	married
6714	7466	married
6715	7466	hasservant
6716	7466	children
6717	7467	married
6718	7467	children
6719	7467	hasservant
6720	7468	married
6721	7469	married
6722	7470	married
6723	7470	senior
6724	7470	children
6725	7471	married
6726	7471	children
6727	7472	married
6728	7472	children
6729	7473	married
6730	7473	children
6731	7474	hasservant
6732	7475	married
6733	7475	hasservant
6734	7476	married
6735	7476	hasservant
6736	7477	married
6737	7478	married
6738	7480	married
6739	7480	children
6740	7480	hasapprentice
6741	7481	married
6742	7481	children
6743	7481	hasapprentice
6744	7482	hasapprentice
6745	7482	hasservant
6746	7483	married
6747	7484	married
6748	7486	married
6749	7486	hasservant
6750	7486	children
6751	7487	married
6752	7487	children
6753	7487	hasservant
6754	7489	married
6755	7489	hasapprentice
6756	7489	hasservant
6757	7489	children
6758	7490	married
6759	7490	children
6760	7490	hasapprentice
6761	7490	hasservant
6762	7491	lodger
6763	7492	married
6764	7492	hasapprentice
6765	7492	hasservant
6766	7492	children
6767	7493	married
6768	7493	hasapprentice
6769	7493	hasservant
6770	7493	children
6771	7494	widow
6772	7494	hasapprentice
6773	7494	hasservant
6774	7494	children
6775	7496	married
6776	7496	hasapprentice
6777	7496	hasservant
6778	7497	married
6779	7497	hasapprentice
6780	7497	hasservant
6781	7498	married
6782	7498	children
6783	7498	hasservant
6784	7499	married
6785	7499	children
6786	7499	hasservant
6787	7500	married
6788	7500	children
6789	7500	hasservant
6790	7501	married
6791	7501	children
6792	7501	hasservant
6793	7502	married
6794	7502	hasservant
6795	7503	married
6796	7503	hasservant
6797	7505	married
6798	7505	children
6799	7506	married
6800	7506	children
6801	7507	sibling
6802	7507	hasapprentice
6803	7508	widow
6804	7508	children
6805	7509	lodger
6806	7510	married
6807	7510	children
6808	7510	hasservant
6809	7511	married
6810	7511	children
6811	7511	hasservant
6812	7513	married
6813	7513	children
6814	7513	hasapprentice
6815	7513	hasservant
6816	7514	married
6817	7514	hasapprentice
6818	7514	hasservant
6819	7514	children
6820	7515	married
6821	7515	children
6822	7515	hasapprentice
6823	7515	hasservant
6824	7516	married
6825	7516	hasapprentice
6826	7516	hasservant
6827	7516	children
6828	7517	hasservant
6829	7518	married
6830	7519	married
6831	7523	hasservant
6832	7524	married
6833	7524	children
6834	7524	hasapprentice
6835	7524	hasservant
6836	7525	married
6837	7525	hasservant
6838	7525	hasapprentice
6839	7525	children
6840	7526	married
6841	7526	hasservant
6842	7527	married
6843	7527	hasservant
6844	7528	married
6845	7528	children
6846	7528	hasservant
6847	7529	married
6848	7529	children
6849	7529	hasservant
6850	7530	married
6851	7530	lodger
6852	7531	married
6853	7531	lodger
6854	7532	married
6855	7532	hasservant
6856	7532	children
6857	7533	married
6858	7533	children
6859	7533	hasservant
6860	7534	married
6861	7534	hasapprentice
6862	7535	married
6863	7535	hasapprentice
6864	7536	married
6865	7536	children
6866	7536	hasservant
6867	7537	married
6868	7537	hasservant
6869	7537	children
6870	7538	married
6871	7539	married
6872	7541	married
6873	7542	married
6874	7543	married
6875	7544	married
6876	7545	married
6877	7546	married
6878	7547	married
6879	7547	children
6880	7547	hasservant
6881	7548	married
6882	7548	hasservant
6883	7548	children
6884	7549	married
6885	7550	married
6886	7551	married
6887	7552	married
6888	7553	widow
6889	7554	married
6890	7554	children
6891	7554	hasservant
6892	7554	hasapprentice
6893	7555	married
6894	7555	children
6895	7555	hasapprentice
6896	7555	hasservant
6897	7556	married
6898	7556	children
6899	7556	hasservant
6900	7557	married
6901	7557	children
6902	7557	hasservant
6903	7558	married
6904	7559	married
6905	7560	married
6906	7560	children
6907	7561	married
6908	7561	children
6909	7558	lodger
6910	7559	lodger
6911	7562	married
6912	7562	hasservant
6913	7562	hasapprentice
6914	7563	married
6915	7563	hasservant
6916	7563	hasapprentice
6917	7564	married
6918	7564	hasservant
6919	7565	married
6920	7565	hasservant
6921	7567	married
6922	7567	hasapprentice
6923	7567	children
6924	7567	hasservant
6925	7568	married
6926	7568	hasapprentice
6927	7568	hasservant
6928	7568	children
6929	7575	married
6930	7575	hasapprentice
6931	7575	children
6932	7576	married
6933	7576	hasapprentice
6934	7576	children
6935	7577	child
