image_name,x1,x2,y1,y2,category,text,page,note,line,tr_text,eo_text,pt_text,tr_parish,eo_parish,pt_parish,gemini_parish
little_subsidy1642_page_127.png,3029,4141,4149,4229,right_column,,127,4,29,Ema Kittyow 20,Emma Kittow 2 0,Emma Kittow,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4223,4302,right_column,,127,4,30,John Prowt of,John Prowt 0f,John Prowt of,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4298,4378,right_column,,127,4,31,Troswell 2,Troswel1 2,Troswell,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4372,4451,right_column,,127,4,32,John Ginne 10,John Ginne 1   0,John Ginne,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4446,4525,right_column,,127,4,33,Henry Moyse 10,Henry Moys e 1,Henry Moyse,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4521,4600,right_column,,127,4,34,Jacquet Grigg 1,Jaquett 1   0 Grigg,Jagquett Grigg,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4596,4675,right_column,,127,4,35,William Jamby 2,William Hambly 2,William Hambly2,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4670,4749,right_column,,127,4,36,Henry Harry 2,Henry Harvy 2 0,Henry Harvy |,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4745,4824,right_column,,127,4,37,Mary Harry 10,Mary Harvy 1,Mary Harvy ©,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4819,4898,right_column,,127,4,38,Benott Dodcin 1,Benett Dodg i n 1,Benett Dodgin,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4893,4972,right_column,,127,4,39,Gregory8legdon 1,Gregory Blagdon 1,Gregory Blagdon1,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_127.png,3029,4141,4971,5066,right_column,,127,4,40,John Veate .,John Vea 1e,John Veale,NORTH PITHERWIN PARTSH,NORTH PITHERWIN PARISH,NORTH PITHERWIN. PARISH,North Petherwin
little_subsidy1642_page_128.png,1681,2603,326,427,parish,,128,1,1,,,,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,605,698,left_column,,128,2,1,Alice Smyth wid 16,"Alice Smyth Wid 1, 6",Alice Smyth wid 1 6,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,692,771,left_column,,128,2,2,John. . . . 4,John 4 . 0,John,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,769,848,left_column,,128,2,3,Nicholas Warraine 9,Nicholas Warraine 9   0,Nicholas Warraine 9 0,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,842,922,left_column,,128,2,4,Anthony Bowdon 4,Anthony Bowdon 4 ` 0,Anthony Bowdon 4,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,914,993,left_column,,128,2,5,Antony Darte 16,Anthony Darke 1   6,Anthony Darke,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,988,1068,left_column,,128,2,6,Thomas Meynard .,Thomas Meynard,Thomas Meynard,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1060,1139,left_column,,128,2,7,John Corny .,John Cory,John Cory,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1135,1214,left_column,,128,2,8,Joan Horrell .,Joan Horrell,JoanHorrell,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1211,1291,left_column,,128,2,9,Grace Sergeant .,Grace Sergeant,Grace Sergeant,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1286,1365,left_column,,128,2,10,Thomas Webb),Thomas Webb  ),Thomas Webb),[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1358,1438,left_column,,128,2,11,____Webb) .,~Webb  ),Ns Webb),[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1433,1513,left_column,,128,2,12,Richard Collin .,Richard Collin,Richard Collin,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1509,1588,left_column,,128,2,13,Nicholas Courtce .,Nicholas Courtice,Nicholas Courtice,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1582,1661,left_column,,128,2,14,John Crab .,John Crab,John Crab,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1656,1735,left_column,,128,2,15,John Collin 20,John Collin 2 0,John Collin,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1732,1811,left_column,,128,2,16,Richard Horell 20,Richard Horrell 2 0,Richard Horrell 2 O,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1807,1886,left_column,,128,2,17,John Peance 20,John Pearce 2 0,#NAME?,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1880,1959,left_column,,128,2,18,Stephen Bray .,Stephen Bray,Stephen Bray,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,326,1458,1958,2075,left_column,,128,2,19,Josas Brayy .,Josias Bray,Josias Bray,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,590,686,center_column,,128,3,1,Robert Martin 20,Robert Martin 2   0,Robert Martin 2,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,683,763,center_column,,128,3,2,Laurence Robes 10,Laurence Roberts 1   0,Laurence. Roberts,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,758,837,center_column,,128,3,3,Walter Pomenoy 12,Walter Pomeroy 12 0,Walter Pomeroy 12,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,830,910,center_column,,128,3,4,Thomas Hicks 10,Thomas Hickes 10 0,Thomas Hickes 10,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,905,985,center_column,,128,3,5,Thomas Bodito,Thomas Bolitho,Thomas Bolitho -,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,984,1129,center_column,,128,3,6,John Harry gent 30⁄3,gent 10 0 John Harry 5,gent 10 QOJohn Harry 5 0,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1126,1206,center_column,,128,3,7,Elizabeth Trigs 13,Elizabeth Triggs 13 0,Elizabeth Triggs 13 O,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1202,1282,center_column,,128,3,8,Ann Martin wid .,Ann Martin wid,Ann Martin wid —,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1278,1357,center_column,,128,3,9,Peter Burnard 20,Peter Burnard 2   0,Peter Burnard,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1352,1431,center_column,,128,3,10,Katherine Genys 30,Katherine Gennys 3   0,Katherine Gennys 3,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1425,1504,center_column,,128,3,11,Beggy Secomb gent 5,Degory Seccomb gent 5 ` 0,Degory Seccomb gent 5 0O,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1502,1581,center_column,,128,3,12,Arthur Seccomb,Arthur Seccomb,Arthur Seccomb>,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1575,1655,center_column,,128,3,13,gent jun 5,gent jun 5   0,gent Jun.,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1652,1731,center_column,,128,3,14,Arthur Sercomb,Arthur Seccomb,Arthur Seccomb,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1726,1805,center_column,,128,3,15,gent senn 40,gent sen 40 0,gent sen,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1800,1879,center_column,,128,3,16,John Rowe Yongdge 5,John Rowe  Yombridge 5 ` 0,John Rowe Yombridge 5 0,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1875,1954,center_column,,128,3,17,Nicholas Mooren 2,Nicholas Mooren 2   0,Nicholas. Mooren = 2,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1612,2708,1952,2031,center_column,,128,3,18,Nicholas Cory 5,Nicholas 5   0 Cory,Nicholas Cory,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,594,679,right_column,,128,4,1,Christopher,Christopher,Christopher,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,677,756,right_column,,128,4,2,Del Iow of Crosse 16,Pel low 0f Cross 1   6,Pellowof Cross,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,752,831,right_column,,128,4,3,Robert Beare 16,Robert Beare 1   6,Robert Beare,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,827,907,right_column,,128,4,4,William Coule 10,WilliamCoule 1   0,WilliamCoule .1,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,902,981,right_column,,128,4,5,Vincent Tube clerk 5,Vincent Tube clerk 5 ` 0,Vincent Tube clerk 5 0,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,974,1053,right_column,,128,4,6,John Keyland 1,John Keyland 1   0,John Keyland,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1050,1129,right_column,,128,4,7,Nicholas Parson 16,Nicho la s Parson 1   6,Nicholas Parsoni,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1125,1204,right_column,,128,4,8,Peire Screwes 16,Pearce Scewes 1   6,Pearce Scewes,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1200,1280,right_column,,128,4,9,John Bayly 10,John Bayly 1 0,John Bayly >,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1275,1354,right_column,,128,4,10,Thomas Dellow 10,Thomas Pellow 1   0,Thomas Pellow1,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1350,1429,right_column,,128,4,11,Thomas Bickes 10,Thomas Hickes 1   0,Thomas Hickes,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1423,1502,right_column,,128,4,12,Chris Andertons,Chris Andertons,Chris Andertons,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1497,1576,right_column,,128,4,13,tonewent 10,tenement 1 `0,tenement,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1573,1652,right_column,,128,4,14,Roger Quance 10,Roger Quance 1   0,Roger Quance,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1648,1727,right_column,,128,4,15,Christopher Delrow,Christopher Pellow,— Christopher Pellow,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1723,1803,right_column,,128,4,16,the youngerest 10,the youngest 1   0,the youngest,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1798,1877,right_column,,128,4,17,Mary Moyse 10,Mary Moys e 1   0,Mary Moyse,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1873,1952,right_column,,128,4,18,Mary Holman 6,Mary Ho lman 6,Mary Holman,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,2822,3947,1951,2044,right_column,,128,4,19,Joan Holman 6,Joan Ho lman,Joan Holman,[WERRINGTON PARISH],[WERRINGTON PARISH],[WERRINGTON PARISH],Werrington
little_subsidy1642_page_128.png,1428,2851,2201,2284,parish,,128,5,1,,,,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2343,2441,left_column,,128,6,1,William Farl of,Wi 111 am Ear] 0 f,William Earl of,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2438,2517,left_column,,128,6,2,Redfford 7,Bedford 7 3,Bedford,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2512,2591,left_column,,128,6,3,Thomas Accinim Esq 10,Thomas Achim Esq 10 6,Thomas Achim Esq 10,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2585,2664,left_column,,128,6,4,The .... of John,The John 0f,of John,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2659,2738,left_column,,128,6,5,Dinahng Egg 2,Dinham Esq 2 6,Dinham Esg,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2736,2815,left_column,,128,6,6,Richard Crawitham,Richard Carwitham,Richard Carwitham,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2809,2889,left_column,,128,6,7,____Esq £2,Esq 22,Esg,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2884,2963,left_column,,128,6,8,Frasmus Isaac,Erasmus Isaac,Erasmus Isaac,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,2956,3035,left_column,,128,6,9,sen gent 28,sen gent 28,sen gent28,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3033,3114,left_column,,128,6,10,Frank Artott,Ezekiel' Arscott,Ezekiel Arscott,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3105,3185,left_column,,128,6,11,() gent G 4,gent 34 0,gent34,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3182,3261,left_column,,128,6,12,Arthur Seccomb gent 19,Arthur Seccomb gent 19 0,Arthur Seccomb gent 19 0,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3258,3337,left_column,,128,6,13,Frasmus Isaac,Erasmus Isaac,Erasmus Isaac,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3330,3409,left_column,,128,6,14,jun gent 4,jun gent ^ 0,jun gent,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3407,3487,left_column,,128,6,15,Perival Carstham,Percival Carwitham,Percival Carwitham,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3487,3635,left_column,,128,6,16,John Isack 30⁄3,4 John Isaac gent 13 gent,— gent 4 0John Isaac gent 13 0,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3630,3709,left_column,,128,6,17,Thomas Sergeant),Thomas Sergeant) ft,Thomas Sergeant) f a,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3704,3783,left_column,,128,6,18,John Seargit ),John Seargint,=John Seargint  ),ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3779,3858,left_column,,128,6,19,Roger Palmer 8,Roger Pa lmer 8,Roger Palmer,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3853,3932,left_column,,128,6,20,Thomasin Harry 11,Thomas in Harry 11 0,Thomasin Harry 11 0,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,375,1462,3931,4029,left_column,,128,6,21,Edward Hatch 8,Edward Hatch,Edward Hatch,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2348,2436,center_column,,128,7,1,Peterick Corteis 7,Petherick Courteis 7,Petherick Courteis F¥ 0,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2430,2510,center_column,,128,7,2,George Orchard 7,George Orchard 0,GeorgeOrchard.,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2505,2584,center_column,,128,7,3,John Gendle 7,John Gendle,John Gendle,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2577,2657,center_column,,128,7,4,James Veale wid 8,Jane Veale Wid,Jane Veale wid 8,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2652,2731,center_column,,128,7,5,Richard Glanvil 1,Richard G lnvill 1 .,Richard Glanvill i 0O,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2727,2807,center_column,,128,7,6,George Page 2,George Page 6,George Page,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2801,2880,center_column,,128,7,7,John Burnard 4,John Burnard 4   6,John Burnard,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2875,2954,center_column,,128,7,8,Robert Addans 5,Robert Addams 5   6,Robert Addams 5,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,2948,3027,center_column,,128,7,9,Thomas Courtes 4,Thomas Courteis 4   0,Thomas Courteis 4,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,3023,3103,center_column,,128,7,10,John Veale 5,John Veal e 5 3,John Veale,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,3100,3179,center_column,,128,7,11,Laurence Turner 3,Laurence Turner 3 3,LaurenceTurner3,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,3175,3254,center_column,,128,7,12,James Palmer 26,James Palmer 2 6,James Palmer,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,3247,3327,center_column,,128,7,13,William Lorramy 1,Will1am Larramy 1   8,WilliamLarramy 1,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
little_subsidy1642_page_128.png,1617,2728,3320,3399,center_column,,128,7,14,Robert Radmore 3,Robert Radmore 3 3,Robert Radmore § 383,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,ST GILES ON THE HEATH PARISH,St Giles On The Heath
