surname,occup,occupation,loc,location,location_in,county,topo,nick,rel,English:,French:,Welsh:,Cornish:,Norman:
Gylur,1,,0,,,,0,0,0,1,0,0,0,0
Gymer,0,,0,,,,0,0,0,1,0,0,0,0
Gyn,0,,0,,,,0,1,0,1,0,0,0,0
Gyngell,0,,0,,,,0,0,0,1,0,0,0,0
Gynn,0,,0,,,,0,1,0,1,0,0,0,0
Gynne,0,,0,,,,0,1,0,1,0,0,0,0
Gynour,1,,0,,,,0,0,0,1,0,0,0,0
Gyon,0,,0,,,,0,0,1,1,0,0,0,0
Gypp,0,,0,,,,0,0,0,1,0,0,0,0
Gypps,0,,0,,,,0,0,0,1,0,0,0,0
Gyrunde,0,,1,,,,0,0,1,1,0,0,0,0
Gyte,0,,0,,,,0,0,0,1,0,0,0,0
Gæst,0,,1,,,,0,1,0,1,0,0,0,0
Habberfield,0,,0,,,,0,0,0,1,0,0,0,0
Habberjam,0,,0,,,,0,0,0,1,0,0,0,0
Habberley,0,,0,,,,0,0,0,1,0,0,0,0
Habbershaw,0,,0,,,,0,0,0,1,0,0,0,0
Habbeshaw,0,,0,,,,0,0,0,1,0,0,0,0
Habbeshaw,0,,0,,,,0,0,0,1,0,0,0,0
Habbijam,0,,0,,,,0,0,0,1,0,0,0,0
Haberer,0,,0,,,,0,0,0,1,0,0,0,0
Haberfield,0,,0,,,,0,0,0,1,0,0,0,0
Habergham,0,,0,,,,0,0,0,1,0,0,0,0
Habershon,0,,0,,,,0,0,0,1,0,0,0,0
Habeshaw,0,,0,,,,0,0,0,1,0,0,0,0
Habeshaw,0,,0,,,,0,0,0,1,0,0,0,0
Habgood,0,,0,,,,0,0,0,1,0,0,0,0
Habishaw,0,,0,,,,0,0,0,1,0,0,0,0
Habishaw,0,,0,,,,0,0,0,1,0,0,0,0
Hacget,0,,0,,,,0,0,1,1,0,0,0,0
Hachchebuters,0,,0,,,,0,0,1,1,0,0,0,0
Hack,0,,0,,,,0,0,1,1,0,0,0,0
Hacke,0,,0,,,,0,0,1,1,0,0,0,0
Hacken,0,,0,,,,0,0,0,1,0,0,0,0
Hackeney,1,,1,,,,0,0,0,1,0,0,0,0
Hacker,0,,0,,,,0,0,0,1,0,0,0,0
Hackesalt,0,,1,,,,0,0,1,1,0,0,0,0
Hacket,0,,0,,,,0,0,1,1,0,0,0,0
Hackett,0,,0,,,,0,0,1,1,0,0,0,0
Hackford,0,,0,,,,0,0,0,1,0,0,0,0
Hackin,0,,0,,,,0,0,0,1,0,0,0,0
Hackin,0,,0,,,,0,0,1,1,0,0,0,0
Hacking,0,,0,,,,0,0,0,1,0,0,0,0
Hackland,0,,1,Hackland,,Orkney,0,0,0,1,0,0,0,0
Hackleton,0,,0,,,,0,0,0,1,0,0,0,0
Hackley,0,,0,,,,0,0,0,1,0,0,0,0
Hackling,0,,0,,,,0,0,0,1,0,0,0,0
Hackman,0,,0,,,,0,0,0,1,0,0,0,0
Hackney,1,,1,,,,0,0,0,1,0,0,0,0
Hackon,0,,0,,,,0,0,1,1,0,0,0,0
Hackshall,0,,0,,,,0,0,0,1,0,0,0,0
Hackshaw,0,,0,,,,0,0,0,1,0,0,0,0
Hackwell,0,,0,,,,0,0,0,1,0,0,0,0
Hackwood,0,,0,,,,0,0,0,1,0,0,0,0
Hackworth,0,,0,,,,0,0,0,1,0,0,0,0
Hackworth,0,,0,,,,0,0,0,1,0,0,0,0
Hackworthy,0,,0,,,,0,0,0,1,0,0,0,0
Hacland,0,,1,Hackland,,Orkney,0,0,0,1,0,0,0,0
Haclin,0,,0,,,,0,0,0,1,0,0,0,0
Hacon,0,,0,,,,0,0,1,1,0,0,0,0
Hacon,0,,0,,,,0,0,1,1,0,0,0,0
Hacsalt,0,,1,,,,0,0,1,1,0,0,0,0
Hacun,0,,0,,,,0,0,1,1,0,0,0,0
Hadaway,0,,1,,,,0,0,1,1,0,0,0,0
Hadcock,0,,0,,,,0,0,0,1,0,0,0,0
Hadcroft,0,,0,,,,0,0,0,1,0,0,0,0
Hadcroft,0,,0,,,,0,0,0,1,0,0,0,0
Haddacks,0,,0,,,,0,0,0,1,0,0,0,0
Haddacks,0,,0,,,,0,0,0,1,0,0,0,0
Haddaway,0,,1,,,,0,0,1,1,0,0,0,0
Haddelsey,0,,0,,,,0,0,0,1,0,0,0,0
Hadden,0,,1,,,,0,0,0,1,0,0,0,0
Haddenham,0,,1,,,,0,0,0,1,0,0,0,0
Haddick,0,,0,,,,0,0,0,1,0,0,0,0
Haddington,0,,1,Haddington,,Lincs,0,0,0,1,0,0,0,0
Haddison,0,,0,,,,0,0,1,1,0,0,0,0
Haddison,0,,0,,,,0,0,0,1,0,0,0,0
Haddlesey,0,,0,,,,0,0,0,1,0,0,0,0
Haddleton,0,,0,,,,0,0,0,1,0,0,0,0
Haddleton,0,,0,,,,0,0,0,1,0,0,0,0
Haddock,0,,0,,,,0,0,0,1,0,0,0,0
Haddock,0,,0,,,,0,0,0,1,0,0,0,0
Haddon,0,,1,,,,0,0,0,1,0,0,0,0
Haddow,0,,0,,,,0,0,0,1,0,0,0,0
Haddrell,0,,0,,,,0,0,1,1,0,0,0,0
Haddrill,0,,0,,,,0,0,1,1,0,0,0,0
Haddun,0,,1,,,,0,0,0,1,0,0,0,0
Haddy,0,,0,,,,0,0,0,0,0,0,1,0
Haddy,0,,0,,,,0,0,1,1,0,0,0,0
Haden,0,,1,,,,0,0,0,1,0,0,0,0
Haden,0,,1,,,,0,0,0,1,0,0,0,0
Hadenham,0,,1,,,,0,0,0,1,0,0,0,0
Hadewi,0,,1,,,,0,0,1,1,0,0,0,0
Hadfield,0,,0,,,,0,0,0,1,0,0,0,0
Hadgkiss,0,,0,,,,0,0,0,1,0,0,0,0
Hadgkiss,0,,0,,,,0,0,0,1,0,0,0,0
Hadham,0,,0,,,,0,0,0,1,0,0,0,0
Hadingham,0,,1,,,,0,0,0,1,0,0,0,0
Hadington,0,,1,Haddington,,Lincs,0,0,0,1,0,0,0,0
Hadingtouna,0,,1,Haddington,,Lincs,0,0,0,1,0,0,0,0
Hadintun,0,,1,Haddington,,Lincs,0,0,0,1,0,0,0,0
Hadkins,0,,0,,,,0,0,0,1,0,0,0,0
Hadkins,0,,0,,,,0,0,0,1,0,0,0,0
Hadland,0,,0,,,,0,0,0,1,0,0,0,0
Hadlee,0,,0,,,,0,0,0,1,0,0,0,0
Hadler,0,,0,,,,0,0,0,1,0,0,0,0
Hadley,0,,0,,,,0,0,0,1,0,0,0,0
Hadlington,0,,0,,,,0,0,0,1,0,0,0,0
Hadlington,0,,0,,,,0,0,0,1,0,0,0,0
Hadlow,0,,0,,,,0,0,0,1,0,0,0,0
Hadman,0,,1,,,,0,0,0,1,0,0,0,0
Hadman,0,,0,,,,0,0,0,1,0,0,0,0
Hadridge,0,,0,,,,0,0,0,1,0,0,0,0
Hadrill,0,,0,,,,0,0,1,1,0,0,0,0
Hadsley,0,,0,,,,0,0,0,1,0,0,0,0
Hadsley,0,,0,,,,0,0,0,1,0,0,0,0
Hadson,0,,0,,,,0,0,0,1,0,0,0,0
Hadwen,0,,0,,,,0,0,1,1,0,0,0,0
Hadwen,0,,0,,,,0,0,0,1,0,0,0,0
Hadwick,0,,0,,,,0,0,0,1,0,0,0,0
Hadwick,0,,0,,,,0,0,0,1,0,0,0,0
Hadwin,0,,0,,,,0,0,0,1,0,0,0,0
Hadwin,0,,0,,,,0,0,1,1,0,0,0,0
Hady,0,,0,,,,0,0,0,1,0,0,0,0
Hady,0,,0,,,,0,0,1,1,0,0,0,0
Hadyngton,0,,1,Haddington,,Lincs,0,0,0,1,0,0,0,0
Hadynham,0,,1,,,,0,0,0,1,0,0,0,0
Haffenden,0,,0,,,,0,0,0,1,0,0,0,0
Hafford,0,,0,,,,0,0,0,1,0,0,0,0
Hafter,0,,0,,,,0,0,0,1,0,0,0,0
Hag,0,,1,,,,0,0,1,1,0,0,0,0
Hag,0,,1,,,,0,0,1,1,0,0,0,0
Haga,0,,1,,,,0,0,1,1,0,0,0,0
Hagan,0,,0,,,,0,0,1,1,0,0,0,0
Hagan,0,,0,,,,0,0,1,1,0,0,0,0
Hagans,0,,0,,,,0,0,1,1,0,0,0,0
Hagans,0,,0,,,,0,0,0,1,0,0,0,0
Hagar,0,,0,,,,0,0,0,1,0,0,0,0
Hagar,0,,0,,,,0,0,0,1,0,0,0,0
Hagard,0,,0,,,,0,1,0,1,0,0,0,0
Hage,0,,0,,,,0,0,0,1,0,0,0,0
Hagen,0,,0,,,,0,0,1,1,0,0,0,0
Hager,0,,0,,,,0,0,0,1,0,0,0,0
Hager,0,,0,,,,0,0,0,1,0,0,0,0
Hagerday,0,,0,,,,0,0,0,1,0,0,0,0
Haget,0,,0,,,,0,0,1,1,0,0,0,0
Hagg,0,,1,,,,0,0,1,1,0,0,0,0
Hagg,0,,1,,,,0,0,1,1,0,0,0,0
Haggaday,0,,0,,,,0,0,0,1,0,0,0,0
Haggady,0,,0,,,,0,0,0,1,0,0,0,0
Haggan,0,,0,,,,0,0,1,1,0,0,0,0
Haggar,0,,0,,,,0,0,0,1,0,0,0,0
Haggar,0,,0,,,,0,1,0,1,0,0,0,0
Haggard,0,,0,,,,0,0,0,1,0,0,0,0
Haggard,0,,0,,,,0,0,0,1,0,0,0,0
Haggard,0,,0,,,,0,0,0,1,0,0,0,0
Haggard,0,,0,,,,0,1,0,1,0,0,0,0
Haggart,0,,0,,,,0,1,0,1,0,0,0,0
Hagge,0,,1,,,,0,0,1,1,0,0,0,0
Hagge,0,,1,,,,0,0,1,1,0,0,0,0
Hagger,0,,0,,,,0,0,0,1,0,0,0,0
Hagger,0,,0,,,,0,0,0,1,0,0,0,0
Haggerty,0,,0,,,,0,0,0,1,0,0,0,0
Haggett,0,,0,,,,0,0,1,1,0,0,0,0
Haggett,0,,0,,,,0,0,0,1,0,0,0,0
Haggins,0,,0,,,,0,0,0,1,0,0,0,0
Haggitt,0,,0,,,,0,0,1,1,0,0,0,0
Hagheman,1,,1,,,,0,0,1,1,0,0,0,0
Hagin,0,,0,,,,0,0,1,1,0,0,0,0
Hagin,0,,0,,,,0,0,0,1,0,0,0,0
Hagland,0,,1,Hackland,,Orkney,0,0,0,1,0,0,0,0
Hagley,0,,0,,,,0,0,0,1,0,0,0,0
Hagoday,0,,0,,,,0,0,0,1,0,0,0,0
Hagon,0,,0,,,,0,0,1,1,0,0,0,0
Hague,0,,0,,,,0,0,0,1,0,0,0,0
Hagues,0,,0,,,,0,0,0,1,0,0,0,0
Hagues,0,,0,,,,0,0,0,1,0,0,0,0
Hagun,0,,0,,,,0,0,1,1,0,0,0,0
Hagyard,0,,1,,,,0,0,0,1,0,0,0,0
Hagyard,0,,1,,,,0,0,0,1,0,0,0,0
Hagyn,0,,0,,,,0,0,1,1,0,0,0,0
Hai,0,,1,,,,0,0,1,1,0,0,0,0
Haia,0,,1,,,,0,0,1,1,0,0,0,0
Haiden,0,,1,,,,0,0,0,1,0,0,0,0
Haies,0,,1,,,,1,0,1,1,0,0,0,0
Haiford,0,,1,,,,0,0,0,1,0,0,0,0
Haigh,0,,0,,,,0,0,0,1,0,0,0,0
Haight,0,,0,,,,0,0,0,1,0,0,0,0
Haighton,0,,0,,,,0,0,0,1,0,0,0,0
Haile,0,,1,,,,0,0,0,1,0,0,0,0
Haile,0,,1,,,,0,0,0,1,0,0,0,0
Hailes,0,,0,,,,0,0,0,1,0,0,0,0
Hailey,0,,1,,,,1,0,0,1,0,0,0,0
Hailing,0,,1,,,,0,0,1,1,0,1,0,0
Hailings,0,,1,,,,0,0,1,1,0,1,0,0
Haill,0,,0,,,,0,0,0,1,0,0,0,0
Haill,0,,0,,,,0,0,0,1,0,0,0,0
Hailles,0,,1,Hailes,,Gloucs,0,0,0,1,0,0,0,0
Hails,0,,0,,,,0,0,0,1,0,0,0,0
Hailston,0,,1,Hailstone Hill,,Wilts,0,0,1,1,0,0,0,0
Hailston,0,,0,,,,0,0,0,1,0,0,0,0
Hailstone,0,,1,Hailstone Hill,,Wilts,0,0,1,1,0,0,0,0
Hailstone,0,,0,,,,0,0,0,1,0,0,0,0
Hailstones,0,,1,Hailstone Hill,,Wilts,0,0,1,1,0,0,0,0
Hailwood,0,,0,,,,0,0,0,1,0,0,0,0
Haily,0,,1,,,,1,0,0,1,0,0,0,0
Hailyng,0,,1,,,,0,0,1,1,0,1,0,0
Haim,0,,0,,,,0,0,0,1,0,0,0,0
Haimes,0,,0,,,,0,0,0,1,0,0,0,0
Hain,0,,1,,,,0,1,1,1,0,0,0,0
Haine,0,,1,,,,0,1,1,1,0,0,0,0
Haines,0,,1,Haynes,,Beds,0,0,1,1,0,1,0,0
Haining,0,,0,,,,0,0,0,1,0,0,0,0
Hains,0,,1,Haynes,,Beds,0,0,1,1,0,1,0,0
Hainson,0,,0,,,,0,0,1,1,0,0,0,0
Hainsworth,0,,1,Ainsworth,,Lancs,0,0,0,1,0,0,0,0
Hair,0,,0,,,,0,1,1,1,0,0,0,0
Hair,0,,0,,,,0,0,1,1,0,0,0,0
Hair,0,,1,,,,0,0,1,1,0,0,0,0
Haire,0,,0,,,,0,1,1,1,0,0,0,0
Haire,0,,0,,,,0,0,1,1,0,0,0,0
Hairum,0,,1,,,,0,0,0,1,0,0,0,0
Hairun,0,,1,,,,0,0,0,1,0,0,0,0
Haise,0,,1,,,,1,0,1,1,0,0,0,0
Haiselden,0,,0,,,,0,0,0,1,0,0,0,0
Haisell,0,,0,,,,0,0,0,1,0,0,0,0
Haisley,0,,0,,,,0,0,0,1,0,0,0,0
Haisman,0,,0,,,,0,0,0,1,0,0,0,0
Haistie,0,,0,,,,0,1,1,1,0,0,0,0
Haith,0,,0,,,,0,0,0,1,0,0,0,0
Haithcock,0,,0,,,,0,0,0,1,0,0,0,0
Haithwaite,0,,0,,,,0,0,0,1,0,0,0,0
Haizelden,0,,0,,,,0,0,0,1,0,0,0,0
Hakat,0,,0,,,,0,0,1,1,0,0,0,0
Hake,0,,0,,,,0,0,1,1,0,0,0,0
Hakede,0,,0,,,,0,0,1,1,0,0,0,0
Haken,0,,0,,,,0,0,0,1,0,0,0,0
Hakeney,1,,1,,,,0,0,0,1,0,0,0,0
Hakeneye,1,,1,,,,0,0,0,1,0,0,0,0
Hakes,0,,0,,,,0,0,0,1,0,0,0,0
Hakes,0,,0,,,,0,0,1,1,0,0,0,0
Hakesalt,0,,1,,,,0,0,1,1,0,0,0,0
Haket,0,,0,,,,0,0,1,1,0,0,0,0
Hakim,0,,0,,,,0,0,1,1,0,0,0,0
Hakin,0,,0,,,,0,0,1,1,0,0,0,0
Hakin,0,,0,,,,0,0,0,1,0,0,0,0
Hakin,0,,0,,,,0,0,0,1,0,0,0,0
Hakin,0,,0,,,,0,0,0,1,0,0,0,0
Hakke,0,,0,,,,0,0,1,1,0,0,0,0
Hakney,1,,1,,,,0,0,0,1,0,0,0,0
Hako,0,,0,,,,0,0,1,1,0,0,0,0
Hakon,0,,0,,,,0,0,1,1,0,0,0,0
Hakoun,0,,0,,,,0,0,1,1,0,0,0,0
Hakun,0,,0,,,,0,0,1,1,0,0,0,0
Halawey,0,,0,,,,0,0,1,1,0,0,0,0
Halbert,0,,0,,,,0,0,0,1,0,0,0,0
Halbrook,0,,0,,,,0,0,0,1,0,0,0,0
Halcomb,0,,0,,,,0,0,0,1,0,0,0,0
Halcroft,0,,0,,,,0,0,0,1,0,0,0,0
Halden,0,,1,,,,0,0,1,1,0,0,0,0
Haldenby,0,,0,,,,0,0,0,1,0,0,0,0
Halder,0,,0,,,,0,0,0,1,0,0,0,0
Halder,0,,0,,,,0,0,0,1,0,0,0,0
Haldin,0,,0,,,,0,0,1,1,0,0,0,0
Haldon,0,,1,,,,0,0,1,1,0,0,0,0
Hale,0,,1,,,,0,0,0,1,0,0,0,0
Haleghton,0,,1,,,,0,0,0,1,0,0,0,0
Haleman,1,,1,,,,0,0,0,1,0,0,0,0
Haleman,0,,1,,,,0,0,0,1,0,0,0,0
Halepeny,0,,0,,,,0,0,0,1,0,0,0,0
Haler,0,,0,,,,0,0,0,1,0,0,0,0
Hales,0,,1,Hailes,,Gloucs,0,0,0,1,0,0,0,0
Hales,0,,1,,,,0,0,0,1,0,0,0,0
Halesworth,0,,0,,,,0,0,0,1,0,0,0,0
Halewood,0,,0,,,,0,0,0,1,0,0,0,0
Haley,0,,1,,,,1,0,0,1,0,0,0,0
Halfacre,0,,0,,,,0,0,0,1,0,0,0,0
Halfacree,0,,0,,,,0,0,0,1,0,0,0,0
Halfhead,0,,0,,,,0,0,0,1,0,0,0,0
Halfhide,0,,0,,,,0,0,0,1,0,0,0,0
Halfknight,0,,0,,,,0,0,0,1,0,0,0,0
Halfnight,0,,0,,,,0,0,0,1,0,0,0,0
Halford,0,,1,,,,0,0,0,1,0,0,0,0
Halfpany,0,,0,,,,0,0,0,1,0,0,0,0
Halfpenny,0,,0,,,,0,0,0,1,0,0,0,0
Halfyard,0,,0,,,,0,0,0,1,0,0,0,0
Halhead,0,,0,,,,0,0,0,1,0,0,0,0
Halibone,0,,0,,,,0,1,0,1,0,0,0,0
Halifax,0,,0,,,,0,0,0,1,0,0,0,0
Halk,0,,1,,,,0,1,1,1,0,0,0,0
Halker,0,,0,,,,0,0,0,1,0,0,0,0
Halksworth,0,,0,,,,0,0,0,1,0,0,0,0
Halkyard,0,,0,,,,0,0,0,1,0,0,0,0
Hall,0,,0,,,,0,0,0,1,0,0,0,0
Hallai,0,,1,Hawley,,Hants,0,0,0,1,0,0,0,0
Hallam,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Hallam,0,,1,,,,0,0,1,1,0,0,0,0
Hallan,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Hallan,0,,1,,,,0,0,1,1,0,0,0,0
Hallard,0,,0,,,,0,0,0,1,0,0,0,0
Hallard,0,,0,,,,0,0,1,1,0,0,0,0
Hallard,0,,0,,,,0,0,0,1,0,0,0,0
Hallard,0,,0,,,,0,0,0,1,0,0,0,0
Hallatt,0,,0,,,,0,0,0,1,0,0,0,0
Hallaway,0,,0,,,,0,0,1,1,0,0,0,0
Hallaway,0,,0,,,,0,0,0,1,0,0,0,0
Hallawell,0,,0,,,,0,0,0,1,0,0,0,0
Hallchurch,0,,0,,,,0,0,0,1,0,0,0,0
Halle,0,,0,,,,0,0,0,1,0,0,0,0
Halleman,1,,1,,,,0,0,0,1,0,0,0,0
Hallen,0,,0,,,,0,0,0,1,0,0,0,0
Hallen,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Hallen,0,,1,,,,0,0,1,1,0,0,0,0
Haller,0,,0,,,,0,0,0,1,0,0,0,0
Hallet,0,,0,,,,0,0,0,1,0,0,0,0
Hallett,0,,0,,,,0,0,0,1,0,0,0,0
Hallett,0,,0,,,,0,0,0,1,0,0,0,0
Hallewell,0,,0,,,,0,0,0,1,0,0,0,0
Halley,0,,1,Hawley,,Hants,0,0,0,1,0,0,0,0
Hallgarth,0,,0,,,,0,0,0,1,0,0,0,0
Hallgate,0,,0,,,,0,0,0,1,0,0,0,0
Hallibone,0,,0,,,,0,0,0,1,0,0,0,0
Hallier,0,,0,,,,0,0,0,1,0,0,0,0
Hallifax,0,,0,,,,0,0,0,1,0,0,0,0
Hallifield,0,,0,,,,0,0,0,1,0,0,0,0
Hallin,0,,0,,,,0,0,0,1,0,0,0,0
Hallin,0,,0,,,,0,0,0,1,0,0,0,0
Halling,0,,0,,,,0,0,0,1,0,0,0,0
Hallis,0,,0,,,,0,0,0,1,0,0,0,0
Hallis,0,,0,,,,0,0,0,1,0,0,0,0
Hallison,0,,0,,,,0,0,1,1,0,0,0,0
Hallison,0,,0,,,,0,0,0,1,0,0,0,0
Halliwell,0,,0,,,,0,0,0,1,0,0,0,0
Hallman,1,,1,,,,0,0,0,1,0,0,0,0
Hallmark,0,,0,,,,0,0,0,1,0,0,0,0
Hallmark,0,,0,,,,0,0,0,1,0,0,0,0
Hallock,0,,0,,,,0,0,0,1,0,0,0,0
Halloway,0,,0,,,,0,0,1,1,0,0,0,0
Hallowell,0,,0,,,,0,0,0,1,0,0,0,0
Hallows,0,,1,,,,0,0,0,1,0,0,0,0
Halls,0,,0,,,,0,0,0,1,0,0,0,0
Halls,0,,0,,,,0,0,0,1,0,0,0,0
Hallstead,0,,0,,,,0,0,0,1,0,0,0,0
Hallsworth,0,,0,,,,0,0,0,1,0,0,0,0
Hallum,0,,1,,,,0,0,1,1,0,0,0,0
Hallum,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Hallums,0,,1,,,,0,0,1,1,0,0,0,0
Hallums,0,,1,,,,0,0,0,1,0,0,0,0
Hallums,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Hallumschire,0,,1,,,,0,0,0,1,0,0,0,0
Hallward,0,,0,,,,0,0,0,1,0,0,0,0
Hallway,0,,0,,,,0,0,1,1,0,0,0,0
Hallwood,0,,0,,,,0,0,0,1,0,0,0,0
Hallworth,0,,0,,,,0,0,0,1,0,0,0,0
Hally,0,,1,Hawley,,Hants,0,0,0,1,0,0,0,0
Hallybone,0,,0,,,,0,1,0,1,0,0,0,0
Halman,1,,1,,,,0,0,0,1,0,0,0,0
Halmshaw,0,,1,,,,0,0,0,1,0,0,0,0
Halmshaw,0,,0,,,,0,0,0,1,0,0,0,0
Halom,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Halpeni,0,,0,,,,0,0,0,1,0,0,0,0
Halpenny,0,,0,,,,0,0,0,1,0,0,0,0
Hals,0,,1,,,,1,1,0,1,0,0,0,0
Halsall,0,,0,,,,0,0,0,1,0,0,0,0
Halse,0,,1,,,,1,1,0,1,0,0,0,0
Halsey,0,,0,,,,0,0,0,1,0,0,0,0
Halson,0,,0,,,,0,0,0,1,0,0,0,0
Halstead,0,,0,,,,0,0,0,1,0,0,0,0
Halsted,0,,0,,,,0,0,0,1,0,0,0,0
Halstein,0,,1,Halston,,Shrops,0,0,1,1,0,0,0,0
Halsteyn,0,,1,Halston,,Shrops,0,0,1,1,0,0,0,0
Halston,0,,1,Halston,,Shrops,0,0,1,1,0,0,0,0
Halt,0,,0,,,,0,0,0,1,0,0,0,0
Halter,0,,0,,,,0,0,0,1,0,0,0,0
Halteyn,0,,0,,,,0,1,0,1,0,0,0,0
Halthein,0,,0,,,,0,1,0,1,0,0,0,0
Halton,0,,1,,,,0,0,0,1,0,0,0,0
Haltona,0,,1,,,,0,0,0,1,0,0,0,0
Haltun,0,,0,,,,0,0,1,1,0,0,0,0
Halum,0,,1,Halam,,Notts,0,0,0,1,0,0,0,0
Halumpschyre,0,,1,,,,0,0,0,1,0,0,0,0
Haly,0,,1,,,,1,0,0,1,0,0,0,0
Ham,0,,1,,,,1,0,0,1,0,0,0,0
Hamal,0,,1,,,,0,1,0,1,0,0,0,0
Hamar,0,,1,,,,0,0,0,1,0,0,0,0
Hambelton,0,,0,,,,0,0,0,1,0,0,0,0
Hambidge,0,,0,,,,0,0,0,1,0,0,0,0
Hambir,1,,1,,,,0,0,0,1,0,0,0,0
Hambir,0,,1,,,,0,0,0,1,0,0,0,0
Hambleden,0,,0,,,,0,0,0,1,0,0,0,0
Hamblet,0,,0,,,,0,0,0,1,0,0,0,0
Hambleton,0,,0,,,,0,0,0,1,0,0,0,0
Hamblett,0,,0,,,,0,0,0,1,0,0,0,0
Hambley,0,,0,,,,0,0,0,1,0,0,0,0
Hambly,0,,0,,,,0,0,0,1,0,0,0,0
Hamborough,1,,1,,,,0,0,0,1,0,0,0,0
Hambridge,0,,0,,,,0,0,0,1,0,0,0,0
Hambro,1,,1,,,,0,0,0,1,0,0,0,0
Hambrok,0,,1,Hambrook,Chidham,Sussex,0,0,0,1,0,0,0,0
Hambroke,0,,1,Hambrook,Chidham,Sussex,0,0,0,1,0,0,0,0
Hambrook,0,,1,Hambrook,Chidham,Sussex,0,0,0,1,0,0,0,0
Hambrooke,0,,1,Hambrook,Chidham,Sussex,0,0,0,1,0,0,0,0
Hambrough,1,,1,,,,0,0,0,1,0,0,0,0
Hambrouk,0,,1,Hambrook,Chidham,Sussex,0,0,0,1,0,0,0,0
Hambrow,1,,1,,,,0,0,0,1,0,0,0,0
Hambruck,1,,1,,,,0,0,0,1,0,0,0,0
Hamburgh,0,,0,,,,0,0,0,1,0,0,0,0
Hamburgh,1,,1,,,,0,0,0,1,0,0,0,0
Hambury,0,,1,,,,0,0,0,1,0,0,0,0
Hamby,0,,0,,,,0,0,0,1,0,0,0,0
Hamden,0,,0,,,,0,0,0,1,0,0,0,0
Hame,0,,1,,,,1,0,0,1,0,0,0,0
Hamekyng,0,,0,,,,0,0,1,1,0,0,0,0
Hamel,0,,1,,,,0,1,0,1,0,0,0,0
Hamell,0,,1,,,,0,1,0,1,0,0,0,0
Hamenet,0,,1,Hampnett,,Gloucs,0,0,1,1,0,0,0,0
Hamer,0,,1,,,,0,0,0,1,0,0,0,0
Hamersley,0,,0,,,,0,0,0,1,0,0,0,0
Hamerton,0,,0,,,,0,0,0,1,0,0,0,0
Hames,0,,0,,,,0,0,0,1,0,0,0,0
Hames,0,,0,,,,0,0,0,1,0,0,0,0
Hameson,0,,0,,,,0,0,1,1,0,0,0,0
Hameville,0,,1,,,,0,1,0,1,0,0,0,0
Hamil,0,,1,,,,0,1,0,1,0,0,0,0
Hamill,0,,1,,,,0,1,0,1,0,0,0,0
Hamilton,0,,0,,,,0,0,0,1,0,0,0,0
Hamlet,0,,0,,,,0,0,0,1,0,0,0,0
Hamlett,0,,0,,,,0,0,0,1,0,0,0,0
Hamley,0,,0,,,,0,0,0,1,0,0,0,0
Hamm,0,,1,,,,1,0,0,1,0,0,0,0
Hammacott,0,,0,,,,0,0,0,1,0,0,0,0
Hamman,0,,0,,,,0,0,1,1,0,0,0,0
Hammand,0,,0,,,,0,0,1,1,0,0,0,0
Hammans,0,,0,,,,0,0,0,1,0,0,0,0
Hammant,0,,0,,,,0,0,1,1,0,0,0,0
Hamme,0,,1,,,,1,0,0,1,0,0,0,0
Hammel,0,,1,,,,0,1,0,1,0,0,0,0
Hammell,0,,1,,,,0,1,0,1,0,0,0,0
Hammer,0,,1,,,,0,0,0,1,0,0,0,0
Hammersley,0,,0,,,,0,0,0,1,0,0,0,0
Hammerton,0,,0,,,,0,0,0,1,0,0,0,0
Hammett,0,,0,,,,0,0,0,1,0,0,0,0
Hammick,0,,0,,,,0,0,0,1,0,0,0,0
Hammill,0,,1,,,,0,1,0,1,0,0,0,0
Hamming,0,,0,,,,0,0,0,1,0,0,0,0
Hammock,0,,0,,,,0,0,0,1,0,0,0,0
Hammon,0,,0,,,,0,0,1,1,0,0,0,0
Hammond,1,,1,,,,0,0,1,1,0,0,0,0
Hammond,0,,0,,,,0,0,1,1,0,0,0,0
Hammond,0,,0,,,,0,0,0,1,0,0,0,0
Hammonds,0,,0,,,,0,0,0,1,0,0,0,0
Hammonds,0,,0,,,,0,0,1,1,0,0,0,0
Hammons,0,,0,,,,0,0,0,1,0,0,0,0
Hammonson,0,,0,,,,0,0,1,1,0,0,0,0
Hamner,0,,0,,,,0,0,0,0,0,1,0,0
Hamner,0,,0,,,,0,0,0,1,0,0,0,0
Hamnett,0,,1,Hampnett,,Gloucs,0,0,1,1,0,0,0,0
Hamon,0,,0,,,,0,0,1,1,0,0,0,0
Hamond,1,,1,,,,0,0,1,1,0,0,0,0
Hamond,0,,0,,,,0,0,1,1,0,0,0,0
Hamor,0,,1,,,,0,0,0,1,0,0,0,0
Hamp,0,,1,Hamp,Bridgwater,Somerset,1,1,0,1,0,0,0,0
Hampden,0,,0,,,,0,0,0,1,0,0,0,0
Hampe,0,,1,Hamp,Bridgwater,Somerset,1,1,0,1,0,0,0,0
