recipient_surname,recipient_surname_id,recipient_value,recipient_surname_count,match_surname,match_surname_id,match_value,match_surname_count
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Ruesell,3353,178.5,57,Russell,surname_count,178.5,57
Ruesell,3353,178.5,57,Russell,surname,178.5,57
Ruesell,3353,178.5,57,Russell,value,178.5,57
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Colley,912,44.0,9,Semens,surname_count,47.0,9
Colley,912,44.0,9,Semens,surname,47.0,9
Colley,912,44.0,9,Semens,value,47.0,9
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Colles,912,44.0,9,Semens,surname_count,47.0,9
Colles,912,44.0,9,Semens,surname,47.0,9
Colles,912,44.0,9,Semens,value,47.0,9
Cate,993,70.0,11,Zewy,surname_count,76.0,12
Cate,993,70.0,11,Zewy,surname,76.0,12
Cate,993,70.0,11,Zewy,value,76.0,12
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Pyer,1333,355.0,81,Walter,surname_count,303.0,92
Pyer,1333,355.0,81,Walter,surname,303.0,92
Pyer,1333,355.0,81,Walter,value,303.0,92
Colles,912,44.0,9,Semens,surname_count,47.0,9
Colles,912,44.0,9,Semens,surname,47.0,9
Colles,912,44.0,9,Semens,value,47.0,9
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Yarleigh,1423,1.0,1,Townysendon,surname_count,1.0,1
Yarleigh,1423,1.0,1,Townysendon,surname,1.0,1
Yarleigh,1423,1.0,1,Townysendon,value,1.0,1
Hart,1986,51.0,18,Withecombe,surname_count,51.0,16
Hart,1986,51.0,18,Withecombe,surname,51.0,16
Hart,1986,51.0,18,Withecombe,value,51.0,16
Gayy,1159,637.0,165,Walshe,surname_count,551.5,141
Gayy,1159,637.0,165,Walshe,surname,551.5,141
Gayy,1159,637.0,165,Walshe,value,551.5,141
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Harvard,1904,220.5,45,Wyett,surname_count,216.0,43
Harvard,1904,220.5,45,Wyett,surname,216.0,43
Harvard,1904,220.5,45,Wyett,value,216.0,43
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Cheke,781,42.0,11,Woodberye,surname_count,48.0,11
Cheke,781,42.0,11,Woodberye,surname,48.0,11
Cheke,781,42.0,11,Woodberye,value,48.0,11
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerk,839,16.0,3,Whytynge,surname_count,17.0,3
Clerk,839,16.0,3,Whytynge,surname,17.0,3
Clerk,839,16.0,3,Whytynge,value,17.0,3
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Drake,574,243.0,73,Waye,surname_count,279.0,77
Drake,574,243.0,73,Waye,surname,279.0,77
Drake,574,243.0,73,Waye,value,279.0,77
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Wryght,4368,97.0,19,Lytyllon,surname_count,106.0,19
Wryght,4368,97.0,19,Lytyllon,surname,106.0,19
Wryght,4368,97.0,19,Lytyllon,value,106.0,19
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3602,67.0,6,Whytcombe,surname_count,58.0,6
Smyth,3602,67.0,6,Whytcombe,surname,58.0,6
Smyth,3602,67.0,6,Whytcombe,value,58.0,6
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Hermand,1904,220.5,45,Wyett,surname_count,216.0,43
Hermand,1904,220.5,45,Wyett,surname,216.0,43
Hermand,1904,220.5,45,Wyett,value,216.0,43
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Foster,1522,220.0,53,Wake,surname_count,239.0,56
Foster,1522,220.0,53,Wake,surname,239.0,56
Foster,1522,220.0,53,Wake,value,239.0,56
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Wll,1159,637.0,165,Walshe,surname_count,551.5,141
Wll,1159,637.0,165,Walshe,surname,551.5,141
Wll,1159,637.0,165,Walshe,value,551.5,141
Prowll,2936,388.0,78,Turner,surname_count,401.0,89
Prowll,2936,388.0,78,Turner,surname,401.0,89
Prowll,2936,388.0,78,Turner,value,401.0,89
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Smythe,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smythe,3598,1458.5,287,Smyth,surname,1458.5,287
Smythe,3598,1458.5,287,Smyth,value,1458.5,287
Bakere,380,463.5,89,Turner,surname_count,401.0,89
Bakere,380,463.5,89,Turner,surname,401.0,89
Bakere,380,463.5,89,Turner,value,401.0,89
Cheke,781,42.0,11,Woodberye,surname_count,48.0,11
Cheke,781,42.0,11,Woodberye,surname,48.0,11
Cheke,781,42.0,11,Woodberye,value,48.0,11
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Heidon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Heidon,1835,1010.5,63,Haydon,surname,1010.5,63
Heidon,1835,1010.5,63,Haydon,value,1010.5,63
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Hayroffe,1921,41.0,6,Noryngton,surname_count,38.0,6
Hayroffe,1921,41.0,6,Noryngton,surname,38.0,6
Hayroffe,1921,41.0,6,Noryngton,value,38.0,6
Knollys,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knollys,2342,91.0,23,Clardfyld,surname,80.0,21
Knollys,2342,91.0,23,Clardfyld,value,80.0,21
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Drake,1327,17.0,4,Scrapleigh,surname_count,18.0,4
Drake,1327,17.0,4,Scrapleigh,surname,18.0,4
Drake,1327,17.0,4,Scrapleigh,value,18.0,4
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Carpenter,1835,1010.5,63,Haydon,surname_count,1010.5,63
Carpenter,1835,1010.5,63,Haydon,surname,1010.5,63
Carpenter,1835,1010.5,63,Haydon,value,1010.5,63
Bakere,380,463.5,89,Turner,surname_count,401.0,89
Bakere,380,463.5,89,Turner,surname,401.0,89
Bakere,380,463.5,89,Turner,value,401.0,89
Fester,1436,37.0,6,Noryngton,surname_count,38.0,6
Fester,1436,37.0,6,Noryngton,surname,38.0,6
Fester,1436,37.0,6,Noryngton,value,38.0,6
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Walter,4113,14.0,4,Madforth,surname_count,15.0,4
Walter,4113,14.0,4,Madforth,surname,15.0,4
Walter,4113,14.0,4,Madforth,value,15.0,4
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Knolls,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knolls,2342,91.0,23,Clardfyld,surname,80.0,21
Knolls,2342,91.0,23,Clardfyld,value,80.0,21
Hydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hydon,1835,1010.5,63,Haydon,surname,1010.5,63
Hydon,1835,1010.5,63,Haydon,value,1010.5,63
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Wylyams,4273,335.0,58,William,surname_count,335.0,58
Wylyams,4273,335.0,58,William,surname,335.0,58
Wylyams,4273,335.0,58,William,value,335.0,58
Pappe,3129,489.0,113,Wodd,surname_count,510.0,109
Pappe,3129,489.0,113,Wodd,surname,510.0,109
Pappe,3129,489.0,113,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clerk,677,28.0,5,Denbolde,surname_count,24.0,5
Clerk,677,28.0,5,Denbolde,surname,24.0,5
Clerk,677,28.0,5,Denbolde,value,24.0,5
Galey,1586,358.0,44,Notton,surname_count,337.0,46
Galey,1586,358.0,44,Notton,surname,337.0,46
Galey,1586,358.0,44,Notton,value,337.0,46
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Galey,1586,358.0,44,Notton,surname_count,337.0,46
Galey,1586,358.0,44,Notton,surname,337.0,46
Galey,1586,358.0,44,Notton,value,337.0,46
Ham,1835,1010.5,63,Haydon,surname_count,1010.5,63
Ham,1835,1010.5,63,Haydon,surname,1010.5,63
Ham,1835,1010.5,63,Haydon,value,1010.5,63
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Rossell,3353,178.5,57,Russell,surname_count,178.5,57
Rossell,3353,178.5,57,Russell,surname,178.5,57
Rossell,3353,178.5,57,Russell,value,178.5,57
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Clark,834,709.0,148,Elyett,surname_count,723.5,160
Clark,834,709.0,148,Elyett,surname,723.5,160
Clark,834,709.0,148,Elyett,value,723.5,160
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Cate,725,63.0,10,Dorsett,surname_count,61.0,11
Cate,725,63.0,10,Dorsett,surname,61.0,11
Cate,725,63.0,10,Dorsett,value,61.0,11
Cate,725,63.0,10,Dorsett,surname_count,61.0,11
Cate,725,63.0,10,Dorsett,surname,61.0,11
Cate,725,63.0,10,Dorsett,value,61.0,11
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Hedon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hedon,1835,1010.5,63,Haydon,surname,1010.5,63
Hedon,1835,1010.5,63,Haydon,value,1010.5,63
Cate,725,63.0,10,Dorsett,surname_count,61.0,11
Cate,725,63.0,10,Dorsett,surname,61.0,11
Cate,725,63.0,10,Dorsett,value,61.0,11
Bay,1159,637.0,165,Walshe,surname_count,551.5,141
Bay,1159,637.0,165,Walshe,surname,551.5,141
Bay,1159,637.0,165,Walshe,value,551.5,141
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Brown,494,68.0,11,Bayyham,surname_count,59.0,12
Brown,494,68.0,11,Bayyham,surname,59.0,12
Brown,494,68.0,11,Bayyham,value,59.0,12
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Holmes,2066,26.0,8,Moggeryg,surname_count,25.0,7
Holmes,2066,26.0,8,Moggeryg,surname,25.0,7
Holmes,2066,26.0,8,Moggeryg,value,25.0,7
Hart,1900,164.0,20,Weston,surname_count,174.0,22
Hart,1900,164.0,20,Weston,surname,174.0,22
Hart,1900,164.0,20,Weston,value,174.0,22
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Rowsell,3369,1.0,1,Townysendon,surname_count,1.0,1
Rowsell,3369,1.0,1,Townysendon,surname,1.0,1
Rowsell,3369,1.0,1,Townysendon,value,1.0,1
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Chake,829,124.0,34,Thom,surname_count,122.0,32
Chake,829,124.0,34,Thom,surname,122.0,32
Chake,829,124.0,34,Thom,value,122.0,32
Baker,184,17.0,4,Scrapleigh,surname_count,18.0,4
Baker,184,17.0,4,Scrapleigh,surname,18.0,4
Baker,184,17.0,4,Scrapleigh,value,18.0,4
Hydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hydon,1835,1010.5,63,Haydon,surname,1010.5,63
Hydon,1835,1010.5,63,Haydon,value,1010.5,63
Hart,1900,164.0,20,Weston,surname_count,174.0,22
Hart,1900,164.0,20,Weston,surname,174.0,22
Hart,1900,164.0,20,Weston,value,174.0,22
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Hart,1900,164.0,20,Weston,surname_count,174.0,22
Hart,1900,164.0,20,Weston,surname,174.0,22
Hart,1900,164.0,20,Weston,value,174.0,22
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Band,202,77.0,13,Shapleigh,surname_count,77.0,13
Band,202,77.0,13,Shapleigh,surname,77.0,13
Band,202,77.0,13,Shapleigh,value,77.0,13
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Hydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hydon,1835,1010.5,63,Haydon,surname,1010.5,63
Hydon,1835,1010.5,63,Haydon,value,1010.5,63
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Wyllyams,4273,335.0,58,William,surname_count,335.0,58
Wyllyams,4273,335.0,58,William,surname,335.0,58
Wyllyams,4273,335.0,58,William,value,335.0,58
Wyth,4368,97.0,19,Lytyllon,surname_count,106.0,19
Wyth,4368,97.0,19,Lytyllon,surname,106.0,19
Wyth,4368,97.0,19,Lytyllon,value,106.0,19
Cate,726,16.0,5,Stampwyn,surname_count,18.0,5
Cate,726,16.0,5,Stampwyn,surname,18.0,5
Cate,726,16.0,5,Stampwyn,value,18.0,5
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Dyr,1169,283.0,52,Yeo,surname_count,303.0,45
Dyr,1169,283.0,52,Yeo,surname,303.0,45
Dyr,1169,283.0,52,Yeo,value,303.0,45
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
