hundred,landowner,area_perches,gemini_surname,surname_id,count,tithe_max_value_rank
Axminster,James Notley,27844.0,Notley,5075.0,1,75.0
Axminster,"James Notley, Esquire",8855.0,Notley,5075.0,1,216.0
Axminster,James Parker,166.0,Parker,2936.0,1,759.0
Axminster,James Parsons,35.0,Parsons,2947.0,1,871.0
Axminster,James Pemberthy,54.0,Pemberthy,5076.0,1,852.0
Axminster,"James Perring, Junior",466.0,Perring,325.0,1,624.0
Axminster,"James Perring, Senior",2487.0,Perring,325.0,1,418.0
Axminster,James Phippen,30.0,Phippen,3052.0,1,876.0
Axminster,James Pickford Smart,11275.0,Smart,3597.0,1,180.0
Axminster,James Pike,2895.0,Pike,3056.0,1,397.0
Axminster,James Pinney,20.0,Pinney,3074.0,1,886.0
Axminster,James Porter,73.0,Porter,3135.0,1,835.0
Axminster,James Pym,79.0,Pym,2967.0,1,830.0
Axminster,James Reece,8021.0,Reece,3314.0,1,234.0
Axminster,James Rockett,62.0,Rockett,3240.0,1,845.0
Axminster,"James Rooker, Esquire",16188.0,Rooker,949.0,1,135.0
Axminster,"James Rudge, Reverend (Glebe)",8274.0,,,1,225.0
Axminster,James Salter,508.0,Salter,3403.0,1,611.0
Axminster,James Smith,1088.0,Smith,3598.0,1,519.0
Axminster,James Snell,517.0,Snell,3603.0,1,608.0
Axminster,James Stamp,52.0,Stamp,3676.0,1,854.0
Axminster,James Stokes,50.0,Stokes,3712.0,1,856.0
Axminster,James Stuart,477.0,Stuart,3703.0,1,619.0
Axminster,James Symes,2215.0,Symes,3517.0,1,433.0
Axminster,James Trott,308.0,Trott,3980.0,1,682.0
Axminster,"James Trott, Junior",15867.0,Trott,3980.0,1,137.0
Axminster,James Trout Wyatt,11984.0,Wyatt,4373.0,1,171.0
Axminster,"James Upton, The Reverend (now Vincent Trevannion Langworthy)",4792.0,,,1,315.0
Axminster,James Vicary,98.0,Vicary,4070.0,1,812.0
Axminster,James Wakely,27786.0,Wakely,4413.0,1,76.0
Axminster,James Wakley,10424.0,Wakley,4413.0,1,194.0
Axminster,James Way,94.0,Way,4154.0,1,816.0
Axminster,James White,251.0,White,4233.0,1,710.0
Axminster,James Wills,52.0,Wills,4183.0,1,854.0
Axminster,James Wyatt,23.0,Wyatt,4373.0,1,883.0
Axminster,James and John Wyatt,2147.0,,,1,436.0
Axminster,James and William Boon,142.0,,,1,780.0
Axminster,"James and William Boon, lifehold under The Honourable Sir John Talbot",22.0,Talbot,3778.0,1,884.0
Axminster,James and William Newbery,866.0,,,1,538.0
Axminster,Jasper Salter,21.0,Salter,3403.0,1,885.0
Axminster,Joan Board,49.0,Board,274.0,1,857.0
Axminster,Joan Domett,1162.0,Domett,1261.0,1,513.0
Axminster,Joan Gregory,32.0,Gregory,1787.0,1,874.0
Axminster,Joan Trott,159.0,Trott,3980.0,1,766.0
Axminster,Joan Tucker,25.0,Tucker,3871.0,1,881.0
Axminster,Job Adams,83.0,Adams,12.0,1,826.0
Axminster,Job Cross,8.0,,,1,898.0
Axminster,Job Cross and Betty Down,10.0,Down,1284.0,1,896.0
Axminster,Job Fowler,31.0,Fowler,1530.0,1,875.0
Axminster,Job Newberry,1549.0,,,1,484.0
Axminster,Job and Eli Fowler,616.0,,,1,583.0
Axminster,John Ames,16244.0,Ames,5077.0,1,133.0
Axminster,"John Ames, Esquire",48968.0,Ames,5077.0,1,31.0
Axminster,John Anning,7600.0,Anning,5071.0,1,247.0
Axminster,John Anstice,572.0,John,2219.0,1,597.0
Axminster,John Ashford Skinner,15.0,Skinner,3571.0,1,891.0
Axminster,John Backhaller,71.0,Backhaller,167.0,1,837.0
Axminster,John Baker,3931.0,Baker,185.0,1,345.0
Axminster,John Bamfield,17.0,Bamfield,199.0,1,889.0
Axminster,John Bazel,5634.0,Bazel,475.0,1,298.0
Axminster,"John Bazley, lifehold under The Honourable Sir John Talbot",255.0,Talbot,3778.0,1,708.0
Axminster,John Beer,205.0,Beer,226.0,1,733.0
Axminster,John Bennett,290.0,Bennett,307.0,1,691.0
Axminster,John Bently,6316.0,Bently,363.0,1,276.0
Axminster,John Biddlecombe,98.0,Biddlecombe,2722.0,1,812.0
Axminster,John Bishop,2051.0,Bishop,370.0,1,444.0
Axminster,John Board,20.0,Board,274.0,1,886.0
Axminster,John Board and others,24.0,Board,274.0,1,882.0
Axminster,John Bond,93.0,Bond,441.0,1,817.0
Axminster,John Bondfield,412.0,Bondfield,443.0,1,637.0
Axminster,John Bouring,6017.0,Bouring,493.0,1,287.0
Axminster,John Bowditch,238.0,Bowditch,482.0,1,717.0
Axminster,John Bowyer,37.0,Bowyer,486.0,1,869.0
Axminster,John Brackney,24.0,Brackney,576.0,1,882.0
Axminster,John Bragge,12067.0,Bragge,513.0,1,170.0
Axminster,"John Bragge, Esquire",261102.0,Bragge,513.0,1,3.0
Axminster,"John Bragge, Reverend (Glebe)",7637.0,,,1,245.0
Axminster,John Broomfield,1120.0,Broomfield,579.0,1,518.0
Axminster,John Burrough,2.0,Burrough,635.0,1,904.0
Axminster,John Burton,11.0,Burton,322.0,1,895.0
Axminster,John Butcher,20.0,Butcher,411.0,1,886.0
Axminster,John Butter,1781.0,Butter,653.0,1,463.0
Axminster,"John Cabell, Reverend (Glebe)",928.0,,,1,533.0
Axminster,John Case,911.0,Case,987.0,1,535.0
Axminster,John Chaffey,22018.0,Chaffey,746.0,1,94.0
Axminster,John Chard,952.0,Chard,766.0,1,531.0
Axminster,John Chubb,474.0,Chubb,785.0,1,621.0
Axminster,John Clapcott Jerrard,55.0,Jerrard,5078.0,1,851.0
Axminster,John Clapp,28.0,Clapp,832.0,1,878.0
Axminster,John Clapp and Richard Clapp,9.0,,,1,897.0
Axminster,John Clapp under The Manor,3.0,Clapp,832.0,1,903.0
Axminster,John Clarke,1841.0,Clarke,834.0,1,459.0
Axminster,"John Clarke, Leasehold under The Honourable Sir John Talbot",162.0,Talbot,3778.0,1,763.0
Axminster,John Clench,54.0,Clench,852.0,1,852.0
Axminster,John Collier,146.0,Collier,669.0,1,777.0
Axminster,John Collier (copyhold),220.0,Collier,669.0,1,725.0
Axminster,John Collins,64.0,Collins,749.0,1,843.0
Axminster,John Cook,24.0,Cook,948.0,1,882.0
Axminster,John Copp,2123.0,Copp,952.0,1,439.0
Axminster,John Cox under The Feoffees of Allhallows Charity,7.0,Cox,668.0,1,899.0
Axminster,"John Cox, Reverend (Glebe)",22781.0,,,1,89.0
Axminster,John Cutler,26665.0,Cutler,1122.0,1,79.0
Axminster,John Dampier,44.0,Dampier,5079.0,1,862.0
Axminster,John Dare under the Feoffees of Colyton,17.0,Dare,1151.0,1,889.0
Axminster,John Davey,18973.0,Davey,1159.0,1,119.0
Axminster,John Deane,20869.0,Deane,1145.0,1,99.0
Axminster,"John Deem Berry, The Executors of",64.0,Berry,230.0,1,843.0
Axminster,John Denner,16240.0,Denner,1189.0,1,134.0
Axminster,John Denzilow,40.0,Denzilow,4907.0,1,866.0
Axminster,John Dommett,38.0,Dommett,1261.0,1,868.0
Axminster,"John Dommett, Senior",99.0,Dommett,1261.0,1,811.0
Axminster,John Downton,203.0,Downton,5073.0,1,735.0
Axminster,John Dunster,48.0,Dunster,1320.0,1,858.0
Axminster,John Edwards,27.0,Edwards,1347.0,1,879.0
Axminster,John Edwards and John Newton (Lessees under Lord Sidmouth),60.0,Newton,2845.0,1,847.0
Axminster,John Eveleigh,26986.0,Eveleigh,1403.0,1,77.0
Axminster,John Every,708.0,Every,1405.0,1,564.0
Axminster,John Flood,331.0,Flood,1495.0,1,673.0
Axminster,John Follett,1367.0,Follett,1507.0,1,495.0
Axminster,John Forsey,101.0,Forsey,1515.0,1,809.0
Axminster,John Fowler,14.0,Fowler,1530.0,1,892.0
Axminster,"John Francis Gwyn, Esquire",162569.0,Gwyn,1584.0,1,9.0
Axminster,John Franks,7.0,Franks,1538.0,1,899.0
Axminster,"John Frederick Pinney, Esquire",20570.0,"Pinney,",,1,102.0
Axminster,John French,176.0,French,1546.0,1,752.0
Axminster,"John Gaines Coplestone, Reverend (Vicarial Glebe)",842.0,,,1,547.0
Axminster,"John Gains Copplestone, The Reverend under the Manor",2729.0,Copplestone,954.0,1,407.0
Axminster,John Gay,238.0,Gay,1624.0,1,717.0
Axminster,"John George Donne, Esquire",40550.0,Donne,1263.0,1,45.0
Axminster,John Gordon,1176.0,Gordon,1732.0,1,510.0
Axminster,John Gould,2810.0,Gould,1751.0,1,403.0
Axminster,John Gregson,126789.0,Gregson,1786.0,1,14.0
Axminster,John Gregson (copyhold),10400.0,Gregson,1786.0,1,195.0
Axminster,John Griffin and William Venn,7100.0,,,1,257.0
Axminster,"John Harford, Esquire",31497.0,Harford,1889.0,1,68.0
Axminster,John Harris,440.0,Harris,1898.0,1,632.0
Axminster,"John Hathersall Hallett, Esquire",232403.0,Hallett,1947.0,1,4.0
Axminster,John Hawkins,7331.0,Hawkins,1920.0,1,253.0
Axminster,John Hayes,28.0,Hayes,1922.0,1,878.0
Axminster,John Hayes Lessee under Lord Sidmouth,394.0,Sidmouth,5066.0,1,647.0
Axminster,John Hayman,550.0,Hayman,1925.0,1,602.0
Axminster,John Helyar,14.0,Helyar,1951.0,1,892.0
Axminster,"John Henley, Junior",466.0,Henley,1876.0,1,624.0
Axminster,John Hern,2596.0,Hern,1980.0,1,412.0
Axminster,"John Hern as Lessee under, Reverend Thomas Putt",1811.0,Putt,3217.0,1,460.0
Axminster,John Hillier,11.0,Hillier,1838.0,1,895.0
Axminster,John Hoare,86.0,Hoare,2089.0,1,824.0
Axminster,John Hody Chichester,28740.0,Chichester,780.0,1,71.0
Axminster,John Honeywood Townsend,2827.0,Townsend,3912.0,1,401.0
Axminster,John Hore Lessee under Lord Sidmouth,17.0,Lessee,2352.0,1,889.0
Axminster,John Hoskins,67.0,Hoskins,1920.0,1,840.0
Axminster,John Hoyle,160.0,Hoyle,2057.0,1,765.0
Axminster,John Hussey,582.0,Hussey,2155.0,1,591.0
Axminster,John Hutchings,54.0,Hutchings,5074.0,1,852.0
Axminster,John Isaacs,110.0,Isaacs,2179.0,1,802.0
Axminster,John Kibbey,1305.0,Kibbey,867.0,1,499.0
Axminster,John Knight,1778.0,Knight,2335.0,1,464.0
Axminster,John Lane,94.0,Lane,2383.0,1,816.0
Axminster,John Langdon,21402.0,Langdon,2391.0,1,97.0
Axminster,John Langford,51.0,Langford,2393.0,1,855.0
Axminster,John Larcombe,164.0,Larcombe,5056.0,1,761.0
Axminster,John Larcombe and others,24.0,Larcombe,5056.0,1,882.0
Axminster,John Lee,9.0,Lee,2442.0,1,897.0
Axminster,John Lidden,60.0,Lidden,2427.0,1,847.0
Axminster,John Long,9022.0,Long,2524.0,1,212.0
Axminster,John Love,30.0,Love,2543.0,1,876.0
Axminster,John Marks,8116.0,Marks,2640.0,1,229.0
Axminster,John Mattocks and others,14.0,Mattocks,2597.0,1,892.0
Axminster,John May,10.0,May,2666.0,1,896.0
Axminster,John Melhuish,88.0,Melhuish,2691.0,1,822.0
Axminster,John Mitchell,5274.0,Mitchell,2719.0,1,304.0
Axminster,John Mitchell under The Manor,7345.0,Mitchell,2719.0,1,251.0
Axminster,John Moggridge,1201.0,Moggridge,2757.0,1,507.0
Axminster,John Moley,108.0,Moley,2669.0,1,804.0
Axminster,John Moor,16450.0,Moor,2663.0,1,132.0
Axminster,John Morris,168.0,Morris,2787.0,1,757.0
Axminster,John Murch,15.0,Murch,2629.0,1,891.0
Axminster,John Newberry,409.0,Newberry,2839.0,1,638.0
Axminster,John Newbery,12604.0,Newbery,2839.0,1,164.0
Axminster,John Newton,8243.0,Newton,2845.0,1,226.0
Axminster,John Norris,12.0,Norris,2861.0,1,894.0
Axminster,John Northam,572.0,Northam,2863.0,1,597.0
Axminster,John Osborn,7830.0,Osborn,2906.0,1,238.0
Axminster,John Palmer,227.0,Palmer,2928.0,1,722.0
Axminster,John Parkhouse,6.0,Parkhouse,2937.0,1,900.0
Axminster,John Parris,97.0,Parris,2933.0,1,813.0
Axminster,"John Parris, Junior",313.0,Parris,2933.0,1,680.0
Axminster,"John Parris, Senior",354.0,Parris,2933.0,1,663.0
Axminster,John Pavey,32.0,Pavey,476.0,1,874.0
Axminster,John Pidgeon,4.0,Pidgeon,421.0,1,902.0
Axminster,John Pippen,21.0,Pippen,3052.0,1,885.0
Axminster,John Pippett,13.0,Pippett,5080.0,1,893.0
Axminster,John Porter,16.0,Porter,3135.0,1,890.0
Axminster,John Porter under the Feoffees of Honiton,103.0,Porter,3135.0,1,808.0
Axminster,John Pratt,6.0,Pratt,3160.0,1,900.0
Axminster,John Pryer,18028.0,Pryer,3178.0,1,124.0
Axminster,John Pulman and Samuel Pulman,17.0,,,1,889.0
Axminster,John Read,2996.0,Read,3242.0,1,387.0
Axminster,John Reed,1081.0,Reed,3242.0,1,520.0
Axminster,John Reed (Lessee under Lord Sidmouth),88.0,Lessee,2352.0,1,822.0
Axminster,John Restorick,357.0,Restorick,4728.0,1,661.0
Axminster,John Rice,37.0,Rice,3314.0,1,869.0
Axminster,John Rigby,2.0,Rigby,5081.0,1,904.0
Axminster,John Robins (Lessee under Lord Sidmouth),13.0,Lessee,2352.0,1,893.0
Axminster,John Rowland,168.0,Rowland,3365.0,1,757.0
Axminster,John Rowland (Lessee under Lord Sidmouth),27.0,Lessee,2352.0,1,879.0
Axminster,John Salter (Lessee under Lord Sidmouth),237.0,Lessee,2352.0,1,718.0
Axminster,John Samson,146.0,Samson,3556.0,1,777.0
Axminster,John Samuel White and William White,33619.0,,,1,63.0
Axminster,"John Savin, Reverend",252.0,Savin,3528.0,1,709.0
Axminster,John Searle,90.0,Searle,3469.0,1,820.0
Axminster,John Searle under Mary Bernard,111.0,Bernard,219.0,1,801.0
Axminster,John Seaward (Leasehold),1765.0,Seaward,3475.0,1,466.0
Axminster,John Seward,9.0,Seward,3475.0,1,897.0
Axminster,John Shepherd (the younger Lessee under Lord Sidmouth),46.0,Sidmouth,5066.0,1,860.0
Axminster,John Simmons,49.0,Simmons,4575.0,1,857.0
Axminster,John Slade and John Noakes Haymore,349.0,,,1,666.0
Axminster,John Smith,21344.0,Smith,3598.0,1,98.0
Axminster,John Smith and others,13.0,Smith,3598.0,1,893.0
Axminster,John Snell,30.0,Snell,3603.0,1,876.0
Axminster,John Solway,259.0,Solway,3400.0,1,706.0
Axminster,John Speed,12.0,Speed,5082.0,1,894.0
Axminster,John Stevens,3135.0,Stevens,4410.0,1,377.0
Axminster,John Stickland,8903.0,Stickland,3707.0,1,215.0
Axminster,John Stones,60.0,Stones,3722.0,1,847.0
Axminster,John Stroud,8.0,Stroud,3747.0,1,898.0
Axminster,John Stuart,44.0,Stuart,3703.0,1,862.0
Axminster,John Stuckey Bartlett,92152.0,Bartlett,235.0,1,19.0
Axminster,John Summerhays,452.0,Summerhays,3617.0,1,626.0
Axminster,John Summers,3.0,Summers,3617.0,1,903.0
Axminster,John Sumption,474.0,Sumption,5083.0,1,621.0
Axminster,John Swetland,47.0,Swetland,3768.0,1,859.0
Axminster,John Symes,12690.0,Symes,3517.0,1,162.0
Axminster,John Symes and James Symes,4482.0,,,1,329.0
Axminster,John Symonds,146.0,Symonds,5084.0,1,777.0
Axminster,John Tapscott (Lessee under Lord Sidmouth),1900.0,Lessee,2352.0,1,456.0
Axminster,"John Thomas Rowe and Charles Roderick Roper,  Reverend",25467.0,,,1,82.0
Axminster,John Titherleigh,16.0,Titherleigh,3801.0,1,890.0
Axminster,John Toms,281.0,Toms,3781.0,1,693.0
Axminster,John Trivett,46.0,Trivett,3965.0,1,860.0
Axminster,John Trood,4595.0,Trood,3982.0,1,324.0
Axminster,John Trott,31.0,Trott,3980.0,1,875.0
Axminster,John Tucker,7373.0,Tucker,3871.0,1,250.0
Axminster,John Tucker (Leasehold),493.0,Tucker,3871.0,1,615.0
Axminster,John Tucker (copyhold),667.0,Tucker,3871.0,1,573.0
Axminster,John Turner,6150.0,Turner,3895.0,1,283.0
Axminster,"John Turner, lifehold under The Honourable Sir John Talbot",395.0,Talbot,3778.0,1,646.0
Axminster,John Tutcher,101.0,Tutcher,1157.0,1,809.0
Axminster,John VINEY under the Manor,244.0,VINEY,5085.0,1,713.0
Axminster,John Venn,42.0,Venn,4047.0,1,864.0
Axminster,John Virgin,199.0,Virgin,5086.0,1,737.0
Axminster,John Wale,19788.0,Wale,4121.0,1,110.0
Axminster,John Warren,29.0,Warren,4141.0,1,877.0
Axminster,John Warren (Lessee under Lord Sidmouth),711.0,Lessee,2352.0,1,563.0
Axminster,John Warren and Lord Sidmouth,38.0,,,1,868.0
Axminster,John Warren and Mary Summerhays,13.0,,,1,893.0
Axminster,John Watts,115.0,Watts,4153.0,1,799.0
Axminster,John Way,4.0,Way,4154.0,1,902.0
Axminster,John Weaver,2118.0,Weaver,4218.0,1,440.0
Axminster,John Welch,9342.0,Welch,4128.0,1,205.0
Axminster,John Wheaton,352.0,Wheaton,4224.0,1,665.0
Axminster,John White,5661.0,White,4233.0,1,295.0
Axminster,John Wicker,22.0,Wicker,4112.0,1,884.0
Axminster,"John William Aldridge, Ann Aldridge and Betty Knight",37602.0,,,1,50.0
Axminster,"John William Aldridge, Ann Aldridge, Betty Knightand William Hamwood Frampton",138334.0,,,1,11.0
Axminster,"John William Aldridge, Ann his wife, Betty Knight and William Hamwood Frampton",9155.0,,,1,209.0
Axminster,John William Elliot,2464.0,Elliot,1363.0,1,419.0
Axminster,"John William Gillett, The Trustees of",105.0,Gillett,1638.0,1,806.0
Axminster,"John Williams, Reverend",15651.0,Williams,4273.0,1,139.0
Axminster,John Wills,8321.0,Wills,4183.0,1,221.0
Axminster,John Wills (copyhold),185.0,Wills,4183.0,1,745.0
Axminster,John Worth (Leasehold),10002.0,Worth,4200.0,1,200.0
Axminster,John Wright,100.0,Wright,4368.0,1,810.0
Axminster,John Wyatt,3049.0,Wyatt,4373.0,1,385.0
Axminster,John Wyatt (Lessee under Lord Sidmouth),165.0,Lessee,2352.0,1,760.0
Axminster,John Wyatt and Lord Sidmouth,204.0,,,1,734.0
Axminster,John and Charles Wall and John Phillips,29947.0,,,1,69.0
Axminster,John and Henry Bradley,1260.0,,,1,505.0
Axminster,"John and Thomas Dean, Trustees of Chardstock Charity",5803.0,,,1,292.0
Axminster,Jonah Turner,45.0,Turner,3895.0,1,861.0
Axminster,Jonathan Bennett,26.0,Bennett,307.0,1,880.0
Axminster,Jonathan Ostler,341.0,Ostler,4751.0,1,669.0
Axminster,Jonathan Summers,50.0,Summers,3617.0,1,856.0
Axminster,Joseph Aplin,579.0,Aplin,54.0,1,592.0
Axminster,Joseph Bennett,42.0,Bennett,307.0,1,864.0
Axminster,Joseph Burrough,4579.0,Burrough,635.0,1,325.0
Axminster,Joseph Clapp,97.0,Clapp,832.0,1,813.0
Axminster,Joseph Coles Pavey,7757.0,Pavey,476.0,1,241.0
Axminster,Joseph Cosway Lessee under Lord Sidmouth,789.0,Sidmouth,5066.0,1,553.0
Axminster,Joseph Deane,3045.0,Deane,1145.0,1,386.0
Axminster,Joseph Dommett,20274.0,Dommett,1261.0,1,104.0
Axminster,Joseph Hallett,2580.0,Hallett,1947.0,1,413.0
Axminster,Joseph Henley,83.0,Henley,1876.0,1,826.0
Axminster,"Joseph Hinge, Reverend",6626.0,Hinge,2012.0,1,267.0
Axminster,"Joseph James, Copyhold",41.0,James,2191.0,1,865.0
Axminster,Joseph Lewes,20.0,Lewes,2467.0,1,886.0
Axminster,Joseph Manley,1691.0,Manley,2622.0,1,470.0
Axminster,Joseph Newberry,161.0,Newberry,2839.0,1,764.0
Axminster,Joseph Newbery,446.0,Newbery,2839.0,1,630.0
Axminster,Joseph Shute,1453.0,Shute,3542.0,1,490.0
Axminster,Joseph Smith,223.0,Smith,3598.0,1,723.0
Axminster,Joseph Stanton,70.0,Stanton,3681.0,1,838.0
Axminster,Joseph Stroud,15.0,Stroud,3747.0,1,891.0
Axminster,Joseph Swain,17.0,Swain,3764.0,1,889.0
Axminster,Joseph Tutcher,180.0,Tutcher,1157.0,1,749.0
Axminster,Joseph Wakley under The Manor,87.0,Wakley,4413.0,1,823.0
Axminster,Joseph Willmenton,42.0,Willmenton,4333.0,1,864.0
Axminster,Joshua Channing,12.0,Channing,778.0,1,894.0
Axminster,Joshua Chick,8.0,Chick,781.0,1,898.0
Axminster,Joshua Edwards,29.0,Edwards,1347.0,1,877.0
Axminster,Joshua Harcombe Cuff,10051.0,,,1,199.0
Axminster,Joshua Harcombe Cuff (Rectorial Glebe),10359.0,,,1,196.0
Axminster,Josiah Anstice,51811.0,,,1,28.0
Axminster,Josiah Norman,48.0,Norman,2860.0,1,858.0
Axminster,Kilmington Parish,274.0,,,1,697.0
Axminster,Laura Domett,1636.0,Domett,1261.0,1,480.0
Axminster,Lawrence White,393.0,White,4233.0,1,648.0
Axminster,Leonard Tatham,262.0,Tatham,3796.0,1,705.0
Axminster,Lionel Hodder,99.0,,,1,811.0
Axminster,"Lionel Hodder, lifehold under The Honourable Sir John Talbot",152.0,Talbot,3778.0,1,772.0
Axminster,Lord Ashburton,47392.0,Ashburton,5087.0,1,34.0
Axminster,"Lord Ashburton, The Right Honourable",28197.0,,,1,72.0
Axminster,Lord Bridport,128174.0,,,1,12.0
Axminster,"Lord Bridport, Right Honourable",3942.0,,,1,343.0
Axminster,Lord Henley,181727.0,,,1,7.0
Axminster,Lord Henley and Joshua Cuff,3073.0,Cuff,732.0,1,382.0
Axminster,Lord Portman,2936.0,Portman,5088.0,1,393.0
Axminster,"Lord Sidmouth, Right Honorable",34137.0,,,1,61.0
Axminster,Lord of the Manor and Owners of Land entitled to right of Common,163025.0,,,1,8.0
Axminster,Lord of the Manor of Prestaller and copyholders entitled to right of Common,8083.0,,,1,230.0
Axminster,Lord of the Manor of Uplyme,2.0,,,1,904.0
Axminster,Lord of the Manor of Uplyme and Owners of Land entitled to right of Common,100311.0,,,1,17.0
Axminster,Lord of the Manor of Ware,8760.0,,,1,217.0
Axminster,Lord of the Manor of Ware and Owners of land entitled to right of Common,14478.0,,,1,146.0
Axminster,Lydia Newberry,22.0,Newberry,2839.0,1,884.0
Axminster,Lydia Newbury,1925.0,Newbury,2839.0,1,453.0
Axminster,Lydia Newbury and others,109.0,Newbury,2839.0,1,803.0
Axminster,"Lyme Charity, John Hussey Trustee",2568.0,Trustee,3976.0,1,414.0
Axminster,Malachi Bond,297.0,Bond,441.0,1,687.0
Axminster,Manor of Honiton,101204.0,,,1,16.0
Axminster,Manor of Honiton and Richard Carpenter,4.0,Carpenter,707.0,1,902.0
Axminster,Manor of Honiton and William Tucker,775.0,Tucker,3871.0,1,555.0
Axminster,Margaret Lott under The Manor,8059.0,Lott,2564.0,1,231.0
Axminster,Margaret Summers,2329.0,Summers,3617.0,1,425.0
Axminster,Mark Newberry,53.0,Newberry,2839.0,1,853.0
Axminster,"Martha Edwards, Devisees under her will",5183.0,Edwards,1347.0,1,308.0
Axminster,Martha Hayman,841.0,Hayman,1925.0,1,548.0
Axminster,Martha Larcombe,89.0,Larcombe,5056.0,1,821.0
Axminster,Martha Stuckey,31.0,Stuckey,3705.0,1,875.0
Axminster,"Marwood Tucker, Reverend",24700.0,Tucker,3871.0,1,85.0
Axminster,Mary Adams,6.0,Adams,12.0,1,900.0
Axminster,Mary Ann Bustard,1461.0,Bustard,246.0,1,489.0
Axminster,Mary Ann and Harriet Harbin,7338.0,,,1,252.0
Axminster,Mary Anne Griffin,1775.0,Griffin,1784.0,1,465.0
Axminster,Mary Bazley,34.0,Bazley,183.0,1,872.0
Axminster,Mary Bernard,294578.0,Bernard,219.0,1,2.0
Axminster,Mary Biddlecombe,2.0,Biddlecombe,2722.0,1,904.0
Axminster,Mary Board,82.0,Board,274.0,1,827.0
Axminster,Mary Bussell,10.0,Bussell,648.0,1,896.0
Axminster,Mary Daniels,3.0,Daniels,5089.0,1,903.0
Axminster,Mary Enticott,52.0,Enticott,1379.0,1,854.0
Axminster,Mary French,3549.0,French,1546.0,1,360.0
Axminster,Mary Gould,40.0,Gould,1751.0,1,866.0
Axminster,Mary Graves,34329.0,Graves,1796.0,1,60.0
Axminster,Mary Harbin,22600.0,Harbin,5090.0,1,91.0
Axminster,Mary Hitchcock,29.0,Hitchcock,2030.0,1,877.0
Axminster,Mary Humphrey,4.0,Humphrey,2137.0,1,902.0
Axminster,Mary Jane Worth,89700.0,Worth,4200.0,1,21.0
Axminster,Mary Keech,211.0,Keech,873.0,1,731.0
Axminster,Mary Marratt,1.0,Marratt,2708.0,1,905.0
Axminster,Mary Mathews and Elizabeth Hodge,3522.0,,,1,361.0
Axminster,Mary North,239.0,North,2862.0,1,716.0
Axminster,Mary Palmer,76.0,Palmer,2928.0,1,832.0
Axminster,Mary Pomeroy,442.0,Pomeroy,3122.0,1,631.0
Axminster,Mary Pring and William Venn,196.0,,,1,739.0
Axminster,Mary Reed (Lessee under Lord Sidmouth),2237.0,Reed,3242.0,1,431.0
Axminster,Mary Smith,603.0,Smith,3598.0,1,586.0
Axminster,"Mary Sparks Lessee under, Reverend Thomas Putt",3464.0,Putt,3217.0,1,365.0
Axminster,Mary Spiller,49957.0,Spiller,3655.0,1,30.0
Axminster,Mary Stocker,10843.0,Stocker,3713.0,1,187.0
Axminster,Mary Stocker (Leasehold),853.0,Stocker,3713.0,1,542.0
Axminster,Mary Stocker (copyhold),115.0,Stocker,3713.0,1,799.0
Axminster,Mary Summerhays,4.0,Summerhays,3617.0,1,902.0
Axminster,Mary Symes,159.0,Symes,3517.0,1,766.0
Axminster,Mary Tozer,12.0,Tozer,3902.0,1,894.0
Axminster,Mary Tucker and daughters,38433.0,Tucker,3871.0,1,48.0
