page,note,category,line,hundred,text,eo_text,pt_text,new_text,forename,surname,type,title,value,new_pt_text,pt_forename,pt_surname,pt_type,pt_title,pt_value,new_eo_text,eo_forename,eo_surname,eo_type,eo_title,eo_value,gemini_forename,gemini_surname,year,person,forename_id,person_id,recipient_match,surname_match,surname_id
31,5,center_column,21,East Budleigh,Nicholas Ellypt 2,Nicholas Elyot 2,Nicholas Elyot,Nicholas Ellypt 2,Nicholas,Ellypt,G,,2.0,Nicholas Elyot,Nicholas,Elyot,G,,,Nicholas Elyot 2,Nicholas,Elyot,G,,2.0,Nicholas,Elyot,1543,Nicholas Ellypt,2,2_1363,0,1,1363
31,6,right_column,17,East Budleigh,Richard Smythe 3,Richard Smythe 3,Richard Smythe,Richard Smythe 3,Richard,Smythe,G,,3.0,Richard Smythe,Richard,Smythe,G,,,Richard Smythe 3,Richard,Smythe,G,,3.0,Richard,Smythe,1543,Richard Smythe,17,17_3598,0,1,3598
32,3,right_column,16,East Budleigh,John Pape Thomas Holmman 1,John Pope Thomas Ho lman ,John Pope Thomas Holman,John Pape Thomas Holmman 1,John,Pape,G,,1.0,John Pope Thomas Holman,John,Pope,G,,,John Pope Thomas Ho lman ,John,Pope,G,,,John,Pope,1543,John Pape,1,1_3129,0,1,3129
33,1,left_column,12,East Budleigh,Robert Heydon 8,Robert Heydon 8,Robert Heydon,Robert Heydon 8,Robert,Heydon,G,,8.0,Robert Heydon,Robert,Heydon,G,,,Robert Heydon 8,Robert,Heydon,G,,8.0,Robert,Heydon,1543,Robert Heydon,7,7_1835,0,1,1835
33,2,center_column,7,East Budleigh,Thomas Clerk 1,Thomas Clerk 1,Thomas Clerk,Thomas Clerk 1,Thomas,Clerk,G,,1.0,Thomas Clerk,Thomas,Clerk,G,,,Thomas Clerk 1,Thomas,Clerk,G,,1.0,Thomas,Clerk,1543,Thomas Clerk,0,0_834,0,1,834
33,3,right_column,15,East Budleigh,John Duke 4,John Duke 4,John Duke,John Duke 4,John,Duke,G,,4.0,John Duke,John,Duke,G,,,John Duke 4,John,Duke,G,,4.0,John,Duke,1543,John Duke,1,1_1308,0,1,1308
33,3,right_column,19,East Budleigh,Richard Drake 8,Richara Drake,Richard Drake,Richard Drake 8,Richard,Drake,G,,8.0,Richard Drake,Richard,Drake,G,,,Richara Drake,Richara,Drake,G,,,Richard,Drake,1543,Richard Drake,17,17_1293,0,1,1293
33,4,left_column,3,East Budleigh,William Walter L 5,William Walter L 5,William Walter,William Walter 5,William,Walter,L,,5.0,William Walter,William,Walter,G,,,William Walter 5,William,Walter,L,,5.0,William,Walter,1543,William Walter,3,3_4130,0,1,4130
33,4,left_column,9,East Budleigh,Thomas Wright 20,Thomas Wright 20,Thomas Wright20,Thomas Wright 20,Thomas,Wright,G,,20.0,Thomas Wright20,Thomas,Wright,G,,20.0,Thomas Wright 20,Thomas,Wright,G,,20.0,Thomas,Wright,1543,Thomas Wright,0,0_4368,0,1,4368
33,5,center_column,5,East Budleigh,Thomas Davy 4,Thomas Davy 4,Thomas Davy,Thomas Davy 4,Thomas,Davy,G,,4.0,Thomas Davy,Thomas,Davy,G,,,Thomas Davy 4,Thomas,Davy,G,,4.0,Thomas,Davy,1543,Thomas Davy,0,0_1159,0,1,1159
33,5,center_column,7,East Budleigh,Nicholas Smyth 3,Nicholas Smyth 3,Nicholas Smyth,Nicholas Smyth 3,Nicholas,Smyth,G,,3.0,Nicholas Smyth,Nicholas,Smyth,G,,,Nicholas Smyth 3,Nicholas,Smyth,G,,3.0,Nicholas,Smyth,1543,Nicholas Smyth,2,2_3598,0,1,3598
33,6,right_column,27,East Budleigh,Rica Smyth 3,Rica Smyth 3,Rica Smyth,Rica Smyth 3,Rica,Smyth,G,,3.0,Rica Smyth,Rica,Smyth,G,,,Rica Smyth 3,Rica,Smyth,G,,3.0,Rica,Smyth,1543,Rica Smyth,103,103_3598,0,1,3598
34,1,left_column,4,East Budleigh,Henry Clerke 12,Henry Clerke 12,Henry Clerke12,Henry Clerke 12,Henry,Clerke,G,,12.0,Henry Clerke12,Henry,Clerke,G,,12.0,Henry Clerke 12,Henry,Clerke,G,,12.0,Henry,Clerke,1543,Henry Clerke,22,22_834,0,1,834
34,1,left_column,21,East Budleigh,John Clerke 10,John Clerke 10,John Clerke,John Clerke 10,John,Clerke,G,,10.0,John Clerke,John,Clerke,G,,,John Clerke 10,John,Clerke,G,,10.0,John,Clerke,1543,John Clerke,1,1_834,0,1,834
34,1,left_column,25,East Budleigh,Thomas Smyth 7,Thomas Smyth 7,Thomas Smyth,Thomas Smyth 7,Thomas,Smyth,G,,7.0,Thomas Smyth,Thomas,Smyth,G,,,Thomas Smyth 7,Thomas,Smyth,G,,7.0,Thomas,Smyth,1543,Thomas Smyth,0,0_3598,0,1,3598
34,1,left_column,34,East Budleigh,John Clerke 3,John Clerke 3,,John Clerke 3,John,Clerke,G,,3.0,,,,G,,,John Clerke 3,John,Clerke,G,,3.0,John,Clerke,1543,John Clerke,1,1_834,0,1,834
34,2,center_column,2,East Budleigh,John Cheyke 3,John Cheyke 3,John Cheyke,John Cheyke 3,John,Cheyke,G,,3.0,John Cheyke,John,Cheyke,G,,,John Cheyke 3,John,Cheyke,G,,3.0,John,Cheyke,1543,John Cheyke,1,1_781,0,1,781
34,2,center_column,14,East Budleigh,John Williams 4,John Williams 4,John Williams,John Williams 4,John,Williams,G,,4.0,John Williams,John,Williams,G,,,John Williams 4,John,Williams,G,,4.0,John,Williams,1543,John Williams,1,1_4273,0,1,4273
34,2,center_column,19,East Budleigh,John Cheyke 4,John Cheyke 4,John Cheyke,John Cheyke 4,John,Cheyke,G,,4.0,John Cheyke,John,Cheyke,G,,,John Cheyke 4,John,Cheyke,G,,4.0,John,Cheyke,1543,John Cheyke,1,1_781,0,1,781
34,2,center_column,25,East Budleigh,Walter Clerke 5,Walter Clerke 5,Walter Clerke,Walter Clerke 5,Walter,Clerke,G,,5.0,Walter Clerke,Walter,Clerke,G,,,Walter Clerke 5,Walter,Clerke,G,,5.0,Walter,Clerke,1543,Walter Clerke,24,24_834,0,1,834
34,2,center_column,36,East Budleigh,Richard Clerke 1,Richara Clerke 1,Richard Clerke,Richard Clerke 1,Richard,Clerke,G,,1.0,Richard Clerke,Richard,Clerke,G,,,Richara Clerke 1,Richara,Clerke,G,,1.0,Richard,Clerke,1543,Richard Clerke,17,17_834,0,1,834
34,3,right_column,1,East Budleigh,John Wyght 1,John Wryght 1,John Wryght,John Wyght 1,John,Wyght,G,,1.0,John Wryght,John,Wryght,G,,,John Wryght 1,John,Wryght,G,,1.0,John,Wryght,1543,John Wyght,1,1_4368,0,1,4368
34,3,right_column,2,East Budleigh,Richard Heydon 1,Richara Heydon 1,Richard Heydon,Richard Heydon 1,Richard,Heydon,G,,1.0,Richard Heydon,Richard,Heydon,G,,,Richara Heydon 1,Richara,Heydon,G,,1.0,Richard,Heydon,1543,Richard Heydon,17,17_1835,0,1,1835
34,3,right_column,21,East Budleigh,William Clerke 1,William Clerke 1,William Clerke,William Clerke 1,William,Clerke,G,,1.0,William Clerke,William,Clerke,G,,,William Clerke 1,William,Clerke,G,,1.0,William,Clerke,1543,William Clerke,3,3_834,0,1,834
34,3,right_column,33,East Budleigh,John Heydon 1,John Heydon 1,John Heydon,John Heydon 1,John,Heydon,G,,1.0,John Heydon,John,Heydon,G,,,John Heydon 1,John,Heydon,G,,1.0,John,Heydon,1543,John Heydon,1,1_1835,0,1,1835
34,5,center_column,9,East Budleigh,John Knoll 2,John Knoll 2, Knoll,John Knoll 2,John,Knoll,G,,2.0, Knoll,,,G,,,John Knoll 2,John,Knoll,G,,2.0,John,Knoll,1543,John Knoll,1,1_2342,0,1,2342
35,1,left_column,2,East Budleigh,Robert Smyth 14,Robert Smyth 14,Robert Smyth 14,Robert Smyth 14,Robert,Smyth,G,,14.0,Robert Smyth 14,Robert,Smyth,G,,14.0,Robert Smyth 14,Robert,Smyth,G,,14.0,Robert,Smyth,1543,Robert Smyth,7,7_3598,0,1,3598
35,1,left_column,4,East Budleigh,John Ellyett 10,John Elyott 10,John Elyott,John Ellyett 10,John,Ellyett,G,,10.0,John Elyott,John,Elyott,G,,,John Elyott 10,John,Elyott,G,,10.0,John,Elyott,1543,John Ellyett,1,1_1363,0,1,1363
35,1,left_column,17,East Budleigh,Thomas Ellyet 5,Thomas Elyot 5,Thomas Elyot,Thomas Ellyet 5,Thomas,Ellyet,G,,5.0,Thomas Elyot,Thomas,Elyot,G,,,Thomas Elyot 5,Thomas,Elyot,G,,5.0,Thomas,Elyot,1543,Thomas Ellyet,0,0_1363,0,1,1363
35,2,center_column,1,East Budleigh,John Parker 6,John Parker 6,John Parker,John Parker 6,John,Parker,G,,6.0,John Parker,John,Parker,G,,,John Parker 6,John,Parker,G,,6.0,John,Parker,1543,John Parker,1,1_2936,0,1,2936
35,2,center_column,7,East Budleigh,Richard Smyth 2,Richara Smyth 2,Richard Smyth,Richard Smyth 2,Richard,Smyth,G,,2.0,Richard Smyth,Richard,Smyth,G,,,Richara Smyth 2,Richara,Smyth,G,,2.0,Richard,Smyth,1543,Richard Smyth,17,17_3598,0,1,3598
35,2,center_column,12,East Budleigh,Henry Elitt 7,Henry Eliott 7,Henry Eliott,Henry Elitt 7,Henry,Elitt,G,,7.0,Henry Eliott,Henry,Eliott,G,,,Henry Eliott 7,Henry,Eliott,G,,7.0,Henry,Eliott,1543,Henry Elitt,22,22_1363,0,1,1363
35,2,center_column,13,East Budleigh,Richard Ellot 6,Richara Eliot 6,Richard Eliot,Richard Ellot 6,Richard,Ellot,G,,6.0,Richard Eliot,Richard,Eliot,G,,,Richara Eliot 6,Richara,Eliot,G,,6.0,Richard,Eliot,1543,Richard Ellot,17,17_1363,0,1,1363
35,2,center_column,18,East Budleigh,Stephen Mayne 2,Stephen Mayne 2,Stephen Mayne,Stephen Mayne 2,Stephen,Mayne,G,,2.0,Stephen Mayne,Stephen,Mayne,G,,,Stephen Mayne 2,Stephen,Mayne,G,,2.0,Stephen,Mayne,1543,Stephen Mayne,75,75_2671,0,1,2671
35,3,right_column,3,East Budleigh,John Heydon 1,John Heydon 1,John Heydon,John Heydon 1,John,Heydon,G,,1.0,John Heydon,John,Heydon,G,,,John Heydon 1,John,Heydon,G,,1.0,John,Heydon,1543,John Heydon,1,1_1835,0,1,1835
35,3,right_column,10,East Budleigh,Robert Elyett 2,Robert Elyott 2,Robert Elyott,Robert Elyett 2,Robert,Elyett,G,,2.0,Robert Elyott,Robert,Elyott,G,,,Robert Elyott 2,Robert,Elyott,G,,2.0,Robert,Elyott,1543,Robert Elyett,7,7_1363,0,1,1363
35,3,right_column,12,East Budleigh,Robert Drake 1,Robert Drake 1,Robert Drake,Robert Drake 1,Robert,Drake,G,,1.0,Robert Drake,Robert,Drake,G,,,Robert Drake 1,Robert,Drake,G,,1.0,Robert,Drake,1543,Robert Drake,7,7_1293,0,1,1293
35,3,right_column,14,East Budleigh,Thomas Ellyett 1,Thonas Elyott 1,Thomas Elyott,Thomas Ellyett 1,Thomas,Ellyett,G,,1.0,Thomas Elyott,Thomas,Elyott,G,,,Thonas Elyott 1,Thonas,Elyott,G,,1.0,Thomas,Elyott,1543,Thomas Ellyett,0,0_1363,0,1,1363
35,8,center_column,1,East Budleigh,John Smyth 3,John Smyth 3,John Smyth,John Smyth 3,John,Smyth,G,,3.0,John Smyth,John,Smyth,G,,,John Smyth 3,John,Smyth,G,,3.0,John,Smyth,1543,John Smyth,1,1_3598,0,1,3598
35,8,center_column,3,East Budleigh,Thomas Clerke 4,Thomas Clerke 4,Thomas Clerke,Thomas Clerke 4,Thomas,Clerke,G,,4.0,Thomas Clerke,Thomas,Clerke,G,,,Thomas Clerke 4,Thomas,Clerke,G,,4.0,Thomas,Clerke,1543,Thomas Clerke,0,0_834,0,1,834
35,8,center_column,13,East Budleigh,Richard Wryght 1,Richara Wryght 1,Richard Wryght,Richard Wryght 1,Richard,Wryght,G,,1.0,Richard Wryght,Richard,Wryght,G,,,Richara Wryght 1,Richara,Wryght,G,,1.0,Richard,Wryght,1543,Richard Wryght,17,17_4368,0,1,4368
36,11,center_column,14,East Budleigh,Richard Baker 1,Richara Baker 1,Richard Baker,Richard Baker 1,Richard,Baker,G,,1.0,Richard Baker,Richard,Baker,G,,,Richara Baker 1,Richara,Baker,G,,1.0,Richard,Baker,1543,Richard Baker,17,17_185,0,1,185
36,12,right_column,13,East Budleigh,William Parker 2,William Parker 2,William Parker,William Parker 2,William,Parker,G,,2.0,William Parker,William,Parker,G,,,William Parker 2,William,Parker,G,,2.0,William,Parker,1543,William Parker,3,3_2936,0,1,2936
36,13,left_column,1,East Budleigh,John Cotton 30,John Cotton 30,,John Cotton 30,John,Cotton,G,,30.0,,,,G,,,John Cotton 30,John,Cotton,G,,30.0,John,Cotton,1543,John Cotton,1,1_1000,0,1,1000
36,13,left_column,5,East Budleigh,John Wnyght 13,Uohn Wryght 13,John Wryght,John Wnyght 13,John,Wnyght,G,,13.0,John Wryght,John,Wryght,G,,,Uohn Wryght 13,Uohn,Wryght,G,,13.0,John,Wryght,1543,John Wnyght,1,1_4368,0,1,4368
36,14,center_column,3,East Budleigh,Robert Palmer 6,Robert Palmer 6,Robert Palmer,Robert Palmer 6,Robert,Palmer,G,,6.0,Robert Palmer,Robert,Palmer,G,,,Robert Palmer 6,Robert,Palmer,G,,6.0,Robert,Palmer,1543,Robert Palmer,7,7_2928,0,1,2928
36,14,center_column,5,East Budleigh,Michael Ellot 2,Michael Eliot 2,Michael Eliot,Michael Ellot 2,Michael,Ellot,G,,2.0,Michael Eliot,Michael,Eliot,G,,,Michael Eliot 2,Michael,Eliot,G,,2.0,Michael,Eliot,1543,Michael Ellot,47,47_1363,0,1,1363
37,12,right_column,5,East Budleigh,Humphry Walron 2,Humphry Walron 2,Humphry Walron,Humphry Walron 2,Humphry,Walron,G,,2.0,Humphry Walron,Humphry,Walron,G,,,Humphry Walron 2,Humphry,Walron,G,,2.0,Humphry,Walron,1543,Humphry Walron,40,40_4115,0,1,4115
37,2,center_column,4,East Budleigh,William Dyer 2,William Dyer 2,William Dyer,William Dyer 2,William,Dyer,G,,2.0,William Dyer,William,Dyer,G,,,William Dyer 2,William,Dyer,G,,2.0,William,Dyer,1543,William Dyer,3,3_1333,0,1,1333
37,4,left_column,1,East Budleigh,John Drake L 60,Uohn Drake L 60,John Drake60,John Drake 60,John,Drake,L,,60.0,John Drake60,John,Drake,G,,60.0,Uohn Drake 60,Uohn,Drake,L,,60.0,John,Drake,1543,John Drake,1,1_1293,0,1,1293
37,4,left_column,4,East Budleigh,Alex Eliot 15,Alex Eliot 15,,Alex Eliot 15,Alex,Eliot,G,,15.0,,,,G,,,Alex Eliot 15,Alex,Eliot,G,,15.0,Alex,Eliot,1543,Alex Eliot,29,29_1363,0,1,1363
37,4,left_column,7,East Budleigh,William Elypt 15,William Elyot 15,William Elyot 15,William Elypt 15,William,Elypt,G,,15.0,William Elyot 15,William,Elyot,G,,15.0,William Elyot 15,William,Elyot,G,,15.0,William,Elyot,1543,William Elypt,3,3_1363,0,1,1363
37,4,left_column,8,East Budleigh,John Parker 20,Uohn Parker 20,John Parker,John Parker 20,John,Parker,G,,20.0,John Parker,John,Parker,G,,,Uohn Parker 20,Uohn,Parker,G,,20.0,John,Parker,1543,John Parker,1,1_2936,0,1,2936
37,5,center_column,12,East Budleigh,William Parker 1,William Parker 1,William Parker,William Parker 1,William,Parker,G,,1.0,William Parker,William,Parker,G,,,William Parker 1,William,Parker,G,,1.0,William,Parker,1543,William Parker,3,3_2936,0,1,2936
37,5,center_column,23,East Budleigh,William Clerk 1,William Clerk 1,William Clerk,William Clerk 1,William,Clerk,G,,1.0,William Clerk,William,Clerk,G,,,William Clerk 1,William,Clerk,G,,1.0,William,Clerk,1543,William Clerk,3,3_834,0,1,834
38,4,left_column,1,East Budleigh,Gilbert Drake 20,Gilbert Drake 20,Gilbert Drake,Gilbert Drake 20,Gilbert,Drake,G,,20.0,Gilbert Drake,Gilbert,Drake,G,,,Gilbert Drake 20,Gilbert,Drake,G,,20.0,Gilbert,Drake,1543,Gilbert Drake,36,36_1293,0,1,1293
38,4,left_column,18,East Budleigh,John Davy William Stremer 5,John Davy William Stremer,John Davy William Stremer,John Davy William Stremer 5,John,Davy,G,,5.0,John Davy William Stremer,John,Davy,G,,,John Davy William Stremer,John,Davy,G,,,John,Davy,1543,John Davy,1,1_1159,0,1,1159
38,5,center_column,4,East Budleigh,Thomas Smyth 5,Thomas Smyth 5,Thomas Smyth,Thomas Smyth 5,Thomas,Smyth,G,,5.0,Thomas Smyth,Thomas,Smyth,G,,,Thomas Smyth 5,Thomas,Smyth,G,,5.0,Thomas,Smyth,1543,Thomas Smyth,0,0_3598,0,1,3598
38,5,center_column,5,East Budleigh,Richard Watts 3,Richara Watts 3,Richard Watts,Richard Watts 3,Richard,Watts,G,,3.0,Richard Watts,Richard,Watts,G,,,Richara Watts 3,Richara,Watts,G,,3.0,Richard,Watts,1543,Richard Watts,17,17_4153,0,1,4153
38,5,center_column,15,East Budleigh,William Pape 6,William Pope 6,William Pope,William Pape 6,William,Pape,G,,6.0,William Pope,William,Pope,G,,,William Pope 6,William,Pope,G,,6.0,William,Pope,1543,William Pape,3,3_3129,0,1,3129
38,6,right_column,16,East Budleigh,John Baker 2,John Baker 2,John Baker,John Baker 2,John,Baker,G,,2.0,John Baker,John,Baker,G,,,John Baker 2,John,Baker,G,,2.0,John,Baker,1543,John Baker,1,1_185,0,1,185
39,1,left_column,2,Cliston,Thomas Elyett 12,Thomas Elyott 12,Thomas Elyott,Thomas Elyett 12,Thomas,Elyett,G,,12.0,Thomas Elyott,Thomas,Elyott,G,,,Thomas Elyott 12,Thomas,Elyott,G,,12.0,Thomas,Elyott,1543,Thomas Elyett,0,0_1363,0,1,1363
39,1,left_column,22,Cliston,Thomas Palmer 4,Thomas Palmer 4,Thomas Palmer,Thomas Palmer 4,Thomas,Palmer,G,,4.0,Thomas Palmer,Thomas,Palmer,G,,,Thomas Palmer 4,Thomas,Palmer,G,,4.0,Thomas,Palmer,1543,Thomas Palmer,0,0_2928,0,1,2928
39,1,left_column,39,Cliston,Henry Davy 3,Henry Davy 3,Henry Davy,Henry Davy 3,Henry,Davy,G,,3.0,Henry Davy,Henry,Davy,G,,,Henry Davy 3,Henry,Davy,G,,3.0,Henry,Davy,1543,Henry Davy,22,22_1159,0,1,1159
39,1,left_column,40,Cliston,Philip Davy 1,Philip Davy 1,Philip Davy,Philip Davy 1,Philip,Davy,G,,1.0,Philip Davy,Philip,Davy,G,,,Philip Davy 1,Philip,Davy,G,,1.0,Philip,Davy,1543,Philip Davy,42,42_1159,0,1,1159
39,2,center_column,9,Cliston,Geffry Baker 10,Geffry Baker 10,Geffry Baker,Geffry Baker 10,Geffry,Baker,G,,10.0,Geffry Baker,Geffry,Baker,G,,,Geffry Baker 10,Geffry,Baker,G,,10.0,Geffry,Baker,1543,Geffry Baker,48,48_185,0,1,185
39,2,center_column,10,Cliston,Richard Baker 2,Richard Baker 2,Richard Baker,Richard Baker 2,Richard,Baker,G,,2.0,Richard Baker,Richard,Baker,G,,,Richard Baker 2,Richard,Baker,G,,2.0,Richard,Baker,1543,Richard Baker,17,17_185,0,1,185
39,2,center_column,15,Cliston,George Parker 1,George Parker 1,George Parker,George Parker 1,George,Parker,G,,1.0,George Parker,George,Parker,G,,,George Parker 1,George,Parker,G,,1.0,George,Parker,1543,George Parker,61,61_2936,0,1,2936
39,2,center_column,39,Cliston,John Pape 2,John Pope 2,John Pope,John Pape 2,John,Pape,G,,2.0,John Pope,John,Pope,G,,,John Pope 2,John,Pope,G,,2.0,John,Pope,1543,John Pape,1,1_3129,0,1,3129
39,2,center_column,45,Cliston,Thomas Dyer 16,Thomas Dyer 16,Thomas Dyer16,Thomas Dyer 16,Thomas,Dyer,G,,16.0,Thomas Dyer16,Thomas,Dyer,G,,16.0,Thomas Dyer 16,Thomas,Dyer,G,,16.0,Thomas,Dyer,1543,Thomas Dyer,0,0_1333,0,1,1333
39,3,right_column,32,Cliston,Christopher Baker 2,ChristopherBaker 2,Christopher Baker,Christopher Baker 2,Christopher,Baker,G,,2.0,Christopher Baker,Christopher,Baker,G,,,ChristopherBaker 2,ChristopherBaker,,G,,2.0,Christopher,Baker,1543,Christopher Baker,28,28_185,0,1,185
39,5,center_column,1,Cliston,Joant Davy 2  John Marten 6  Isabel Colleworthy 5,Joan Davy 2  Uohn Marten 6 ` Isabel Collesworthy 5,Joan Davy John Marten Isabel Collesworthy 5,Joant Davy 2  John Marten 6  Isabel Colleworthy 5,Joant,Davy,G,,5.0,Joan Davy John Marten Isabel Collesworthy 5,Joan,Davy,G,,5.0,Joan Davy 2  Uohn Marten 6 ` Isabel Collesworthy 5,Joan,Davy,G,,5.0,Joan,Davy,1543,Joant Davy,120,120_1159,0,1,1159
40,10,left_column,3,Cliston,Robert Ellyett 2,Robert Elyott 2,Robert Elyott,Robert Ellyett 2,Robert,Ellyett,G,,2.0,Robert Elyott,Robert,Elyott,G,,,Robert Elyott 2,Robert,Elyott,G,,2.0,Robert,Elyott,1543,Robert Ellyett,7,7_1363,0,1,1363
40,12,right_column,4,Cliston,Walter Ellyor 1,Walter Elyot 1,Walter Elyot,Walter Ellyor 1,Walter,Ellyor,G,,1.0,Walter Elyot,Walter,Elyot,G,,,Walter Elyot 1,Walter,Elyot,G,,1.0,Walter,Elyot,1543,Walter Ellyor,24,24_1363,0,1,1363
40,1,left_column,11,Cliston,John Davy 1,John Davy 1,John Davy,John Davy 1,John,Davy,G,,1.0,John Davy,John,Davy,G,,,John Davy 1,John,Davy,G,,1.0,John,Davy,1543,John Davy,1,1_1159,0,1,1159
40,2,center_column,3,Cliston,William Cotton Isabel Light Robert Nold 4,William Cotten Isabel Light Robert Neld 4,William Cotten Isabel Light ,William Cotton Isabel Light Robert Nold 4,William,Cotton,G,,4.0,William Cotten Isabel Light ,William,Cotten,G,,,William Cotten Isabel Light Robert Neld 4,William,Cotten,G,,4.0,William,Cotten,1543,William Cotton,3,3_1000,0,1,1000
40,2,center_column,8,Cliston,Clement Pynne 2,Clement Pynde 2,Clement Pynde,Clement Pynne 2,Clement,Pynne,G,,2.0,Clement Pynde,Clement,Pynde,G,,,Clement Pynde 2,Clement,Pynde,G,,2.0,Clement,Pynde,1543,Clement Pynne,30,30_202,0,1,202
40,2,center_column,17,Cliston,Robert Palmer 9,Robert Palmer 9,Robert Palmer,Robert Palmer 9,Robert,Palmer,G,,9.0,Robert Palmer,Robert,Palmer,G,,,Robert Palmer 9,Robert,Palmer,G,,9.0,Robert,Palmer,1543,Robert Palmer,7,7_2928,0,1,2928
41,1,left_column,1,Crediton,Gilbert Gale 20,Gilbert Gale 20,Gilbert Gale,Gilbert Gale 20,Gilbert,Gale,G,,20.0,Gilbert Gale,Gilbert,Gale,G,,,Gilbert Gale 20,Gilbert,Gale,G,,20.0,Gilbert,Gale,1543,Gilbert Gale,36,36_1586,0,1,1586
41,1,left_column,3,Crediton,Robert Davy L 30,Robert Davy L 30,Robert Davy L 30,Robert Davy 30,Robert,Davy,L,,30.0,Robert Davy 30,Robert,Davy,L,,30.0,Robert Davy 30,Robert,Davy,L,,30.0,Robert,Davy,1543,Robert Davy,7,7_1159,0,1,1159
41,1,left_column,10,Crediton,Robert Clerke 4,Robert Clerke 4,Robert Clerke,Robert Clerke 4,Robert,Clerke,G,,4.0,Robert Clerke,Robert,Clerke,G,,,Robert Clerke 4,Robert,Clerke,G,,4.0,Robert,Clerke,1543,Robert Clerke,7,7_834,0,1,834
41,1,left_column,24,Crediton,Edward Smyth L 6,Edwara Smyth L 6,Edward Smyth L,Edward Smyth 6,Edward,Smyth,L,,6.0,Edward Smyth L,Edward,Smyth,G,,,Edwara Smyth 6,Edwara,Smyth,L,,6.0,Edward,Smyth,1543,Edward Smyth,34,34_3598,0,1,3598
41,1,left_column,25,Crediton,John Clerke 4,John Clerke 4,,John Clerke 4,John,Clerke,G,,4.0,,,,G,,,John Clerke 4,John,Clerke,G,,4.0,John,Clerke,1543,John Clerke,1,1_834,0,1,834
41,1,left_column,43,Crediton,Henry Palmer 1,Henry Palmer 1,Henry Palmer,Henry Palmer 1,Henry,Palmer,G,,1.0,Henry Palmer,Henry,Palmer,G,,,Henry Palmer 1,Henry,Palmer,G,,1.0,Henry,Palmer,1543,Henry Palmer,22,22_2928,0,1,2928
41,1,left_column,44,Crediton,William Palmer 1,William Palmer 1,William Palmer,William Palmer 1,William,Palmer,G,,1.0,William Palmer,William,Palmer,G,,,William Palmer 1,William,Palmer,G,,1.0,William,Palmer,1543,William Palmer,3,3_2928,0,1,2928
41,1,left_column,45,Crediton,Walter Northcote 15,Walter Northcote 15,Walter Northcote 15,Walter Northcote 15,Walter,Northcote,G,,15.0,Walter Northcote 15,Walter,Northcote,G,,15.0,Walter Northcote 15,Walter,Northcote,G,,15.0,Walter,Northcote,1543,Walter Northcote,24,24_2865,0,1,2865
41,1,left_column,64,Crediton,Philip Ellot 2,Philip Eliot 2,Philip Eliot,Philip Ellot 2,Philip,Ellot,G,,2.0,Philip Eliot,Philip,Eliot,G,,,Philip Eliot 2,Philip,Eliot,G,,2.0,Philip,Eliot,1543,Philip Ellot,42,42_1363,0,1,1363
41,1,left_column,65,Crediton,Nicholas Pounde 1,Nicholas Pounde 1,Nicholas Pounde,Nicholas Pounde 1,Nicholas,Pounde,G,,1.0,Nicholas Pounde,Nicholas,Pounde,G,,,Nicholas Pounde 1,Nicholas,Pounde,G,,1.0,Nicholas,Pounde,1543,Nicholas Pounde,2,2_202,0,1,202
41,2,center_column,25,Crediton,Richard Shutcote 1,Richara Southcote 1,Richard Southcote,Richard Shutcote 1,Richard,Shutcote,G,,1.0,Richard Southcote,Richard,Southcote,G,,,Richara Southcote 1,Richara,Southcote,G,,1.0,Richard,Southcote,1543,Richard Shutcote,17,17_3631,0,1,3631
41,2,center_column,27,Crediton,John Pape 6,John Pope 6,John Pope,John Pape 6,John,Pape,G,,6.0,John Pope,John,Pope,G,,,John Pope 6,John,Pope,G,,6.0,John,Pope,1543,John Pape,1,1_3129,0,1,3129
41,2,center_column,36,Crediton,William Mayne 20,William Maye 20,William Mayne20,William Mayne 20,William,Mayne,G,,20.0,William Mayne20,William,Mayne,G,,20.0,William Maye 20,William,Maye,G,,20.0,William,Mayne,1543,William Mayne,3,3_2671,0,1,2671
41,2,center_column,46,Crediton,Christopher Clerke L 7,Christopher Clerke L 7,Christopher Clerke L 7,Christopher Clerke 7,Christopher,Clerke,L,,7.0,Christopher Clerke 7,Christopher,Clerke,L,,7.0,Christopher Clerke 7,Christopher,Clerke,L,,7.0,Christopher,Clerke,1543,Christopher Clerke,28,28_834,0,1,834
41,2,center_column,48,Crediton,Joan Buttler 1,Uoan Buttler 1,Joan Buttler,Joan Buttler 1,Joan,Buttler,G,,1.0,Joan Buttler,Joan,Buttler,G,,,Uoan Buttler 1,Uoan,Buttler,G,,1.0,Joan,Buttler,1543,Joan Buttler,11,11_650,0,1,650
41,3,right_column,40,Crediton,Robert Palmer 7,Robert Palner 7,Robert Palmer,Robert Palmer 7,Robert,Palmer,G,,7.0,Robert Palmer,Robert,Palmer,G,,,Robert Palner 7,Robert,Palner,G,,7.0,Robert,Palmer,1543,Robert Palmer,7,7_2928,0,1,2928
42,1,left_column,2,Crediton,William Reff 2,William Reff 2,William Reff,William Reff 2,William,Reff,G,,2.0,William Reff,William,Reff,G,,,William Reff 2,William,Reff,G,,2.0,William,Reff,1543,William Reff,3,3_3291,0,1,3291
